Date and Time:                Thu Apr 7 14:18:19.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	305
290.25275	310
290.26236	301
290.27197	307
290.28159	302
290.2912	307
290.30084	308
290.31046	300
290.32007	309
290.32968	298
290.33929	301
290.34891	312
290.35852	307
290.36813	312
290.37775	304
290.38736	303
290.39697	309
290.40659	308
290.4162	305
290.42581	298
290.43542	308
290.44504	304
290.45465	304
290.46426	310
290.47388	310
290.48349	303
290.4931	310
290.50272	306
290.51233	303
290.52194	304
290.53156	309
290.54117	303
290.55078	303
290.56039	310
290.57001	308
290.57962	305
290.58923	299
290.59885	304
290.60846	306
290.61807	305
290.62769	306
290.6373	305
290.64691	307
290.65652	306
290.66611	301
290.67572	306
290.68533	304
290.69495	303
290.70456	307
290.71417	307
290.72379	305
290.7334	302
290.74301	298
290.75259	303
290.76221	306
290.77182	302
290.78143	307
290.79105	303
290.80066	305
290.81027	296
290.81985	308
290.82947	305
290.83908	310
290.84869	313
290.85831	309
290.86789	297
290.8775	311
290.88712	304
290.89673	306
290.90634	300
290.91592	304
290.92554	302
290.93515	300
290.94476	308
290.95435	311
290.96396	305
290.97357	311
290.98318	311
290.99277	305
291.00238	304
291.01199	304
291.02161	305
291.03119	300
291.0408	300
291.05042	300
291.06003	307
291.06961	300
291.07922	299
291.08884	304
291.09842	309
291.10803	300
291.11765	295
291.12723	297
291.13684	299
291.14645	303
291.15604	308
291.16565	302
291.17526	309
291.18484	308
291.19446	311
291.20407	298
291.21365	303
291.22327	299
291.23285	300
291.24246	304
291.25208	302
291.26166	305
291.27127	304
291.28085	306
291.29047	302
291.30008	306
291.30966	307
291.31927	308
291.32886	304
291.33847	304
291.34805	304
291.35767	309
291.36728	305
291.37686	305
291.38647	306
291.39606	299
291.40567	306
291.41525	305
291.42487	306
291.43445	305
291.44406	303
291.45364	311
291.46326	299
291.47284	305
291.48245	303
291.49203	299
291.50165	303
291.51123	307
