Date and Time:                Thu Apr 7 14:17:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	299
290.25275	303
290.26236	302
290.27197	306
290.28159	295
290.2912	307
290.30084	303
290.31046	300
290.32007	303
290.32968	306
290.33929	299
290.34891	298
290.35852	301
290.36813	303
290.37775	295
290.38736	302
290.39697	302
290.40659	298
290.4162	303
290.42581	300
290.43542	299
290.44504	301
290.45465	305
290.46426	303
290.47388	301
290.48349	303
290.4931	300
290.50272	298
290.51233	303
290.52194	302
290.53156	301
290.54117	294
290.55078	302
290.56039	298
290.57001	301
290.57962	303
290.58923	299
290.59885	300
290.60846	302
290.61807	304
290.62769	300
290.6373	306
290.64691	299
290.65652	302
290.66611	304
290.67572	306
290.68533	304
290.69495	296
290.70456	302
290.71417	306
290.72379	301
290.7334	302
290.74301	301
290.75259	308
290.76221	300
290.77182	302
290.78143	300
290.79105	302
290.80066	305
290.81027	302
290.81985	298
290.82947	309
290.83908	305
290.84869	301
290.85831	302
290.86789	298
290.8775	304
290.88712	307
290.89673	306
290.90634	298
290.91592	298
290.92554	302
290.93515	305
290.94476	302
290.95435	300
290.96396	303
290.97357	301
290.98318	304
290.99277	300
291.00238	303
291.01199	301
291.02161	307
291.03119	307
291.0408	303
291.05042	303
291.06003	296
291.06961	302
291.07922	302
291.08884	303
291.09842	299
291.10803	310
291.11765	300
291.12723	305
291.13684	302
291.14645	306
291.15604	302
291.16565	301
291.17526	301
291.18484	303
291.19446	303
291.20407	303
291.21365	301
291.22327	307
291.23285	301
291.24246	296
291.25208	302
291.26166	302
291.27127	301
291.28085	302
291.29047	310
291.30008	301
291.30966	302
291.31927	299
291.32886	301
291.33847	305
291.34805	297
291.35767	295
291.36728	299
291.37686	304
291.38647	305
291.39606	299
291.40567	306
291.41525	302
291.42487	302
291.43445	300
291.44406	302
291.45364	304
291.46326	297
291.47284	307
291.48245	301
291.49203	298
291.50165	299
291.51123	300
