Date and Time:                Thu Apr 7 14:08:38.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31669
290.25275	30195
290.26236	30451
290.27197	30426
290.28159	30631
290.2912	30442
290.30084	30085
290.31046	30182
290.32007	30626
290.32968	30596
290.33929	30460
290.34891	30297
290.35852	30219
290.36813	30314
290.37775	30154
290.38736	29986
290.39697	30222
290.40659	30723
290.4162	30847
290.42581	30552
290.43542	30225
290.44504	30156
290.45465	30049
290.46426	29993
290.47388	29727
290.48349	29591
290.4931	29951
290.50272	29863
290.51233	29624
290.52194	29701
290.53156	29836
290.54117	29711
290.55078	29774
290.56039	29755
290.57001	29753
290.57962	29502
290.58923	29480
290.59885	29444
290.60846	29403
290.61807	29396
290.62769	29342
290.6373	29644
290.64691	29986
290.65652	30100
290.66611	29909
290.67572	29756
290.68533	29650
290.69495	29661
290.70456	29749
290.71417	29921
290.72379	30285
290.7334	30453
290.74301	30397
290.75259	30378
290.76221	30306
290.77182	30304
290.78143	30329
290.79105	30378
290.80066	30542
290.81027	30569
290.81985	30412
290.82947	30364
290.83908	30420
290.84869	30429
290.85831	30196
290.86789	30108
290.8775	30259
290.88712	30105
290.89673	30111
290.90634	30123
290.91592	30359
290.92554	30388
290.93515	30458
290.94476	30649
290.95435	30833
290.96396	30767
290.97357	30803
290.98318	30919
290.99277	30841
291.00238	30737
291.01199	30871
291.02161	30829
291.03119	31042
291.0408	30843
291.05042	30904
291.06003	31061
291.06961	31247
291.07922	31434
291.08884	31442
291.09842	31514
291.10803	31624
291.11765	31492
291.12723	31456
291.13684	31727
291.14645	32016
291.15604	32041
291.16565	32000
291.17526	31965
291.18484	31951
291.19446	31777
291.20407	31534
291.21365	31779
291.22327	31677
291.23285	31601
291.24246	31458
291.25208	31235
291.26166	31107
291.27127	31061
291.28085	30984
291.29047	31258
291.30008	31483
291.30966	31547
291.31927	31503
291.32886	31368
291.33847	31212
291.34805	31206
291.35767	31436
