Date and Time:                Thu Apr 7 14:06:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31837
290.25275	30371
290.26236	30496
290.27197	30535
290.28159	30698
290.2912	30514
290.30084	30131
290.31046	30327
290.32007	30648
290.32968	30693
290.33929	30470
290.34891	30372
290.35852	30337
290.36813	30391
290.37775	30320
290.38736	30118
290.39697	30323
290.40659	30779
290.4162	30889
290.42581	30614
290.43542	30316
290.44504	30189
290.45465	30104
290.46426	30103
290.47388	29786
290.48349	29739
290.4931	29952
290.50272	30031
290.51233	29823
290.52194	29803
290.53156	29952
290.54117	29781
290.55078	29879
290.56039	29907
290.57001	29806
290.57962	29700
290.58923	29599
290.59885	29577
290.60846	29600
290.61807	29596
290.62769	29526
290.6373	29697
290.64691	30133
290.65652	30101
290.66611	30033
290.67572	29812
290.68533	29753
290.69495	29821
290.70456	29870
290.71417	30059
290.72379	30411
290.7334	30677
290.74301	30454
290.75259	30400
290.76221	30470
290.77182	30388
290.78143	30522
290.79105	30462
290.80066	30674
290.81027	30663
290.81985	30514
290.82947	30543
290.83908	30446
290.84869	30487
290.85831	30252
290.86789	30259
290.8775	30238
290.88712	30250
290.89673	30174
290.90634	30277
290.91592	30480
290.92554	30520
290.93515	30570
290.94476	30724
290.95435	30934
290.96396	30811
290.97357	30808
290.98318	30965
290.99277	30908
291.00238	30857
291.01199	30865
291.02161	30930
291.03119	31108
291.0408	30970
291.05042	30908
291.06003	31202
291.06961	31354
291.07922	31427
291.08884	31440
291.09842	31545
291.10803	31699
291.11765	31609
291.12723	31522
291.13684	31844
291.14645	32033
291.15604	32005
291.16565	32145
291.17526	32000
291.18484	32004
291.19446	31850
291.20407	31779
291.21365	31878
291.22327	31828
291.23285	31694
291.24246	31555
291.25208	31373
291.26166	31262
291.27127	31063
291.28085	31069
291.29047	31372
291.30008	31658
291.30966	31735
291.31927	31595
291.32886	31461
291.33847	31318
291.34805	31412
291.35767	31504
