Date and Time:                Thu Apr 7 14:14:03.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31634
290.25275	30195
290.26236	30303
290.27197	30427
290.28159	30450
290.2912	30407
290.30084	30042
290.31046	30135
290.32007	30570
290.32968	30452
290.33929	30420
290.34891	30179
290.35852	30144
290.36813	30197
290.37775	30152
290.38736	29873
290.39697	30195
290.40659	30676
290.4162	30779
290.42581	30458
290.43542	30188
290.44504	30005
290.45465	30020
290.46426	29938
290.47388	29761
290.48349	29641
290.4931	29814
290.50272	29908
290.51233	29756
290.52194	29633
290.53156	29773
290.54117	29802
290.55078	29699
290.56039	29786
290.57001	29716
290.57962	29548
290.58923	29405
290.59885	29451
290.60846	29479
290.61807	29464
290.62769	29388
290.6373	29533
290.64691	29997
290.65652	30020
290.66611	29900
290.67572	29734
290.68533	29582
290.69495	29694
290.70456	29767
290.71417	29980
290.72379	30271
290.7334	30453
290.74301	30337
290.75259	30430
290.76221	30274
290.77182	30293
290.78143	30359
290.79105	30248
290.80066	30530
290.81027	30472
290.81985	30444
290.82947	30408
290.83908	30354
290.84869	30338
290.85831	30133
290.86789	30098
290.8775	30170
290.88712	30069
290.89673	30013
290.90634	30134
290.91592	30284
290.92554	30297
290.93515	30496
290.94476	30554
290.95435	30770
290.96396	30696
290.97357	30766
290.98318	30870
290.99277	30786
291.00238	30752
291.01199	30658
291.02161	30812
291.03119	31081
291.0408	30879
291.05042	30859
291.06003	30941
291.06961	31257
291.07922	31298
291.08884	31300
291.09842	31518
291.10803	31496
291.11765	31448
291.12723	31472
291.13684	31634
291.14645	31937
291.15604	31917
291.16565	32002
291.17526	31927
291.18484	31942
291.19446	31734
291.20407	31549
291.21365	31664
291.22327	31689
291.23285	31489
291.24246	31397
291.25208	31241
291.26166	31113
291.27127	30985
291.28085	30964
291.29047	31208
291.30008	31566
291.30966	31582
291.31927	31438
291.32886	31349
291.33847	31224
291.34805	31172
291.35767	31300
