Date and Time:                Thu Apr 7 14:08:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31516
290.25275	30187
290.26236	30301
290.27197	30339
290.28159	30452
290.2912	30335
290.30084	29935
290.31046	30194
290.32007	30446
290.32968	30335
290.33929	30346
290.34891	30136
290.35852	30125
290.36813	30143
290.37775	30040
290.38736	29841
290.39697	30127
290.40659	30546
290.4162	30670
290.42581	30381
290.43542	30161
290.44504	30027
290.45465	30055
290.46426	29958
290.47388	29699
290.48349	29663
290.4931	29772
290.50272	29899
290.51233	29617
290.52194	29631
290.53156	29608
290.54117	29669
290.55078	29560
290.56039	29783
290.57001	29622
290.57962	29490
290.58923	29345
290.59885	29410
290.60846	29408
290.61807	29392
290.62769	29273
290.6373	29586
290.64691	29866
290.65652	29945
290.66611	29781
290.67572	29609
290.68533	29534
290.69495	29651
290.70456	29737
290.71417	29946
290.72379	30252
290.7334	30346
290.74301	30398
290.75259	30242
290.76221	30312
290.77182	30148
290.78143	30267
290.79105	30229
290.80066	30467
290.81027	30457
290.81985	30265
290.82947	30314
290.83908	30311
290.84869	30281
290.85831	30106
290.86789	30082
290.8775	30054
290.88712	30089
290.89673	29996
290.90634	30021
290.91592	30177
290.92554	30227
290.93515	30384
290.94476	30542
290.95435	30699
290.96396	30659
290.97357	30620
290.98318	30852
290.99277	30755
291.00238	30630
291.01199	30699
291.02161	30736
291.03119	30968
291.0408	30815
291.05042	30738
291.06003	30968
291.06961	31197
291.07922	31312
291.08884	31241
291.09842	31393
291.10803	31447
291.11765	31427
291.12723	31352
291.13684	31607
291.14645	31860
291.15604	31856
291.16565	31884
291.17526	31837
291.18484	31829
291.19446	31608
291.20407	31437
291.21365	31625
291.22327	31574
291.23285	31495
291.24246	31309
291.25208	31135
291.26166	31023
291.27127	30944
291.28085	31005
291.29047	31163
291.30008	31475
291.30966	31439
291.31927	31394
291.32886	31197
291.33847	31147
291.34805	31126
291.35767	31272
