Date and Time:                Thu Apr 7 14:12:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31842
290.25275	30431
290.26236	30545
290.27197	30619
290.28159	30721
290.2912	30514
290.30084	30165
290.31046	30317
290.32007	30703
290.32968	30657
290.33929	30621
290.34891	30327
290.35852	30352
290.36813	30331
290.37775	30332
290.38736	30075
290.39697	30347
290.40659	30820
290.4162	30889
290.42581	30665
290.43542	30344
290.44504	30185
290.45465	30242
290.46426	30173
290.47388	29823
290.48349	29787
290.4931	29988
290.50272	30042
290.51233	29845
290.52194	29874
290.53156	30021
290.54117	29807
290.55078	29821
290.56039	29863
290.57001	29870
290.57962	29630
290.58923	29606
290.59885	29550
290.60846	29753
290.61807	29586
290.62769	29536
290.6373	29739
290.64691	30151
290.65652	30108
290.66611	30009
290.67572	29914
290.68533	29763
290.69495	29801
290.70456	29986
290.71417	30123
290.72379	30448
290.7334	30650
290.74301	30559
290.75259	30416
290.76221	30550
290.77182	30474
290.78143	30420
290.79105	30563
290.80066	30753
290.81027	30701
290.81985	30571
290.82947	30478
290.83908	30471
290.84869	30567
290.85831	30357
290.86789	30314
290.8775	30365
290.88712	30316
290.89673	30239
290.90634	30334
290.91592	30437
290.92554	30519
290.93515	30536
290.94476	30800
290.95435	30801
290.96396	30854
290.97357	30884
290.98318	30997
290.99277	30994
291.00238	30906
291.01199	30827
291.02161	30909
291.03119	31107
291.0408	31044
291.05042	31011
291.06003	31147
291.06961	31432
291.07922	31506
291.08884	31493
291.09842	31623
291.10803	31725
291.11765	31616
291.12723	31644
291.13684	31805
291.14645	32093
291.15604	32145
291.16565	32173
291.17526	32101
291.18484	32048
291.19446	31830
291.20407	31785
291.21365	31889
291.22327	31901
291.23285	31751
291.24246	31639
291.25208	31427
291.26166	31294
291.27127	31201
291.28085	31181
291.29047	31444
291.30008	31667
291.30966	31721
291.31927	31618
291.32886	31587
291.33847	31343
291.34805	31419
291.35767	31567
