Date and Time:                Thu Apr 7 14:09:55.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.24313	31798
290.25275	30338
290.26236	30523
290.27197	30560
290.28159	30716
290.2912	30538
290.30084	30202
290.31046	30292
290.32007	30643
290.32968	30591
290.33929	30421
290.34891	30268
290.35852	30345
290.36813	30367
290.37775	30158
290.38736	30097
290.39697	30286
290.40659	30733
290.4162	30893
290.42581	30575
290.43542	30280
290.44504	30204
290.45465	30227
290.46426	30067
290.47388	29851
290.48349	29763
290.4931	29924
290.50272	29952
290.51233	29793
290.52194	29751
290.53156	29941
290.54117	29771
290.55078	29827
290.56039	29872
290.57001	29816
290.57962	29628
290.58923	29512
290.59885	29613
290.60846	29516
290.61807	29460
290.62769	29491
290.6373	29739
290.64691	30072
290.65652	30141
290.66611	30018
290.67572	29835
290.68533	29721
290.69495	29797
290.70456	29892
290.71417	30112
290.72379	30383
290.7334	30557
290.74301	30472
290.75259	30430
290.76221	30377
290.77182	30426
290.78143	30446
290.79105	30475
290.80066	30702
290.81027	30621
290.81985	30540
290.82947	30459
290.83908	30415
290.84869	30434
290.85831	30271
290.86789	30218
290.8775	30284
290.88712	30213
290.89673	30129
290.90634	30236
290.91592	30420
290.92554	30484
290.93515	30461
290.94476	30711
290.95435	30895
290.96396	30758
290.97357	30827
290.98318	30925
290.99277	30939
291.00238	30862
291.01199	30844
291.02161	30948
291.03119	31080
291.0408	31020
291.05042	30971
291.06003	31119
291.06961	31400
291.07922	31567
291.08884	31423
291.09842	31618
291.10803	31618
291.11765	31507
291.12723	31517
291.13684	31733
291.14645	32088
291.15604	32134
291.16565	32081
291.17526	31999
291.18484	31992
291.19446	31799
291.20407	31656
291.21365	31743
291.22327	31806
291.23285	31672
291.24246	31467
291.25208	31388
291.26166	31180
291.27127	31118
291.28085	31107
291.29047	31393
291.30008	31685
291.30966	31729
291.31927	31660
291.32886	31567
291.33847	31270
291.34805	31386
291.35767	31455
