Date and Time:                Thu Apr 7 16:06:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29881
269.08499	28417
269.09479	28568
269.10455	28546
269.11432	28855
269.12411	29006
269.13388	28809
269.14365	28715
269.15344	28783
269.16321	28792
269.17297	28635
269.18277	28481
269.19254	28504
269.2023	28608
269.2121	28680
269.22186	28548
269.23163	28539
269.24142	28804
269.25119	28788
269.26096	28489
269.27072	28330
269.28052	28367
269.29028	28405
269.30005	28324
269.30984	28210
269.31961	28095
269.32938	27901
269.33914	27685
269.34894	27723
269.3587	27966
269.36847	28233
269.37823	28334
269.388	28224
269.3978	28160
269.40756	28026
269.41733	27929
269.42709	28060
269.43689	28184
269.44666	28422
269.45642	28501
269.46619	28498
269.47595	28337
269.48575	28485
269.49551	28592
269.50528	28488
269.51505	28485
269.52481	28411
269.53458	28440
269.54437	28276
269.55414	28258
269.5639	28371
269.57367	28416
269.58344	28355
269.5932	28312
269.60297	28170
269.61273	28067
269.62253	28104
269.63229	28080
269.64206	28314
269.65182	28336
269.66159	28406
269.67136	28449
269.68112	28511
269.69089	28420
269.70065	28269
269.71042	28315
269.72021	28332
269.72998	28201
269.73975	28148
269.74951	28177
269.75928	28300
269.76904	28045
269.77881	27776
269.78857	27718
269.79834	27775
269.80811	27794
269.81787	27679
269.82764	27681
269.8374	27649
269.84717	27540
269.85693	27441
269.8667	27454
269.87646	27509
269.88623	27513
269.896	27757
269.90576	27687
269.91553	27757
269.92529	27566
269.93506	27349
269.94482	27362
269.95459	27459
269.96436	27402
269.97412	27628
269.98389	27548
269.99365	27529
270.00342	27429
270.01318	27366
270.02292	27495
270.03268	27671
270.04245	27647
270.05222	27755
270.06198	27711
270.07175	27653
270.08151	27642
270.09128	27573
270.10104	27684
270.11081	27840
270.12054	27925
270.13031	27807
270.14008	27804
270.14984	28167
270.15961	28312
270.16937	28198
270.17914	28055
270.18887	28075
270.19864	28073
270.2084	27985
