Date and Time:                Thu Apr 7 15:59:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	30020
269.08499	28571
269.09479	28621
269.10455	28671
269.11432	28991
269.12411	29110
269.13388	28955
269.14365	28895
269.15344	28903
269.16321	28929
269.17297	28822
269.18277	28526
269.19254	28594
269.2023	28771
269.2121	28798
269.22186	28743
269.23163	28712
269.24142	28835
269.25119	28862
269.26096	28645
269.27072	28483
269.28052	28564
269.29028	28553
269.30005	28537
269.30984	28372
269.31961	28157
269.32938	28002
269.33914	27804
269.34894	27907
269.3587	28007
269.36847	28349
269.37823	28418
269.388	28378
269.3978	28281
269.40756	28160
269.41733	28062
269.42709	28134
269.43689	28368
269.44666	28531
269.45642	28642
269.46619	28554
269.47595	28514
269.48575	28675
269.49551	28642
269.50528	28597
269.51505	28704
269.52481	28637
269.53458	28526
269.54437	28313
269.55414	28467
269.5639	28497
269.57367	28489
269.58344	28458
269.5932	28317
269.60297	28323
269.61273	28299
269.62253	28204
269.63229	28327
269.64206	28328
269.65182	28507
269.66159	28538
269.67136	28572
269.68112	28657
269.69089	28535
269.70065	28410
269.71042	28454
269.72021	28413
269.72998	28415
269.73975	28353
269.74951	28237
269.75928	28393
269.76904	28179
269.77881	27866
269.78857	27851
269.79834	27940
269.80811	27926
269.81787	27802
269.82764	27880
269.8374	27746
269.84717	27633
269.85693	27611
269.8667	27565
269.87646	27583
269.88623	27768
269.896	27810
269.90576	27910
269.91553	27791
269.92529	27676
269.93506	27523
269.94482	27521
269.95459	27534
269.96436	27624
269.97412	27760
269.98389	27775
269.99365	27691
270.00342	27604
270.01318	27521
270.02292	27560
270.03268	27764
270.04245	27899
270.05222	27830
270.06198	27856
270.07175	27711
270.08151	27813
270.09128	27808
270.10104	27739
270.11081	27968
270.12054	27998
270.13031	27976
270.14008	27973
270.14984	28307
270.15961	28389
270.16937	28409
270.17914	28273
270.18887	28235
270.19864	28118
270.2084	28065
