Date and Time:                Thu Apr 7 16:05:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	304
269.08499	314
269.09479	316
269.10455	313
269.11432	306
269.12411	306
269.13388	314
269.14365	304
269.15344	310
269.16321	311
269.17297	308
269.18277	310
269.19254	309
269.2023	311
269.2121	314
269.22186	314
269.23163	305
269.24142	309
269.25119	312
269.26096	312
269.27072	320
269.28052	312
269.29028	306
269.30005	306
269.30984	306
269.31961	314
269.32938	313
269.33914	311
269.34894	312
269.3587	311
269.36847	311
269.37823	304
269.388	316
269.3978	308
269.40756	316
269.41733	307
269.42709	311
269.43689	311
269.44666	314
269.45642	310
269.46619	304
269.47595	307
269.48575	307
269.49551	310
269.50528	313
269.51505	307
269.52481	309
269.53458	304
269.54437	314
269.55414	307
269.5639	306
269.57367	307
269.58344	312
269.5932	310
269.60297	307
269.61273	313
269.62253	311
269.63229	308
269.64206	306
269.65182	311
269.66159	302
269.67136	309
269.68112	312
269.69089	307
269.70065	307
269.71042	305
269.72021	301
269.72998	310
269.73975	311
269.74951	314
269.75928	306
269.76904	309
269.77881	309
269.78857	302
269.79834	313
269.80811	310
269.81787	304
269.82764	305
269.8374	306
269.84717	311
269.85693	303
269.8667	310
269.87646	309
269.88623	310
269.896	314
269.90576	309
269.91553	309
269.92529	305
269.93506	314
269.94482	307
269.95459	309
269.96436	305
269.97412	302
269.98389	309
269.99365	310
270.00342	311
270.01318	311
270.02292	310
270.03268	307
270.04245	308
270.05222	310
270.06198	312
270.07175	305
270.08151	309
270.09128	307
270.10104	299
270.11081	307
270.12054	314
270.13031	310
270.14008	309
270.14984	309
270.15961	311
270.16937	303
270.17914	312
270.18887	306
270.19864	308
270.2084	306
270.21817	309
270.22794	307
270.2377	304
270.24744	313
270.2572	309
270.26697	306
270.27673	305
270.2865	307
270.29626	314
270.306	309
270.31577	305
270.32553	312
270.3353	308
270.34503	311
270.3548	300
270.36456	315
270.37433	313
