Date and Time:                Thu Apr 7 16:10:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	302
269.08499	304
269.09479	304
269.10455	304
269.11432	304
269.12411	306
269.13388	301
269.14365	308
269.15344	302
269.16321	307
269.17297	297
269.18277	298
269.19254	294
269.2023	301
269.2121	301
269.22186	307
269.23163	304
269.24142	302
269.25119	297
269.26096	302
269.27072	303
269.28052	297
269.29028	305
269.30005	302
269.30984	308
269.31961	299
269.32938	303
269.33914	306
269.34894	303
269.3587	307
269.36847	302
269.37823	300
269.388	300
269.3978	300
269.40756	304
269.41733	300
269.42709	307
269.43689	304
269.44666	310
269.45642	304
269.46619	305
269.47595	297
269.48575	298
269.49551	298
269.50528	299
269.51505	303
269.52481	303
269.53458	303
269.54437	303
269.55414	302
269.5639	299
269.57367	301
269.58344	300
269.5932	301
269.60297	299
269.61273	301
269.62253	300
269.63229	300
269.64206	301
269.65182	300
269.66159	307
269.67136	301
269.68112	307
269.69089	308
269.70065	303
269.71042	308
269.72021	297
269.72998	299
269.73975	301
269.74951	301
269.75928	308
269.76904	302
269.77881	304
269.78857	300
269.79834	304
269.80811	304
269.81787	305
269.82764	298
269.8374	305
269.84717	303
269.85693	304
269.8667	299
269.87646	305
269.88623	302
269.896	303
269.90576	304
269.91553	305
269.92529	303
269.93506	298
269.94482	304
269.95459	307
269.96436	303
269.97412	308
269.98389	302
269.99365	305
270.00342	302
270.01318	302
270.02292	312
270.03268	303
270.04245	301
270.05222	302
270.06198	301
270.07175	305
270.08151	300
270.09128	300
270.10104	303
270.11081	304
270.12054	300
270.13031	297
270.14008	303
270.14984	302
270.15961	306
270.16937	304
270.17914	298
270.18887	304
270.19864	298
270.2084	300
270.21817	300
270.22794	304
270.2377	304
270.24744	300
270.2572	300
270.26697	305
270.27673	306
270.2865	305
270.29626	300
270.306	305
270.31577	302
270.32553	307
270.3353	301
270.34503	306
270.3548	304
270.36456	300
270.37433	306
