Date and Time:                Thu Apr 7 16:00:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29796
269.08499	28457
269.09479	28452
269.10455	28489
269.11432	28814
269.12411	28918
269.13388	28809
269.14365	28664
269.15344	28728
269.16321	28685
269.17297	28618
269.18277	28485
269.19254	28436
269.2023	28597
269.2121	28722
269.22186	28563
269.23163	28555
269.24142	28746
269.25119	28807
269.26096	28462
269.27072	28320
269.28052	28430
269.29028	28428
269.30005	28333
269.30984	28128
269.31961	28023
269.32938	27882
269.33914	27721
269.34894	27704
269.3587	27943
269.36847	28197
269.37823	28298
269.388	28231
269.3978	28113
269.40756	27966
269.41733	27915
269.42709	27992
269.43689	28093
269.44666	28358
269.45642	28494
269.46619	28368
269.47595	28407
269.48575	28488
269.49551	28408
269.50528	28450
269.51505	28511
269.52481	28420
269.53458	28382
269.54437	28269
269.55414	28288
269.5639	28343
269.57367	28339
269.58344	28375
269.5932	28214
269.60297	28130
269.61273	28120
269.62253	28083
269.63229	28150
269.64206	28249
269.65182	28356
269.66159	28333
269.67136	28502
269.68112	28463
269.69089	28397
269.70065	28268
269.71042	28234
269.72021	28268
269.72998	28143
269.73975	28112
269.74951	28123
269.75928	28190
269.76904	28040
269.77881	27743
269.78857	27711
269.79834	27726
269.80811	27759
269.81787	27766
269.82764	27638
269.8374	27593
269.84717	27506
269.85693	27439
269.8667	27415
269.87646	27531
269.88623	27537
269.896	27562
269.90576	27712
269.91553	27719
269.92529	27534
269.93506	27309
269.94482	27302
269.95459	27397
269.96436	27488
269.97412	27514
269.98389	27584
269.99365	27562
270.00342	27399
270.01318	27306
270.02292	27442
270.03268	27584
270.04245	27647
270.05222	27768
270.06198	27707
270.07175	27613
270.08151	27657
270.09128	27637
270.10104	27606
270.11081	27847
270.12054	27944
270.13031	27810
270.14008	27748
270.14984	28049
270.15961	28229
270.16937	28200
270.17914	28097
270.18887	28125
270.19864	28060
270.2084	27923
