Date and Time:                Thu Apr 7 16:02:57.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29862
269.08499	28385
269.09479	28423
269.10455	28469
269.11432	28843
269.12411	28910
269.13388	28772
269.14365	28673
269.15344	28737
269.16321	28692
269.17297	28656
269.18277	28522
269.19254	28448
269.2023	28590
269.2121	28621
269.22186	28617
269.23163	28569
269.24142	28691
269.25119	28772
269.26096	28548
269.27072	28294
269.28052	28434
269.29028	28422
269.30005	28295
269.30984	28201
269.31961	28014
269.32938	27843
269.33914	27708
269.34894	27738
269.3587	27933
269.36847	28159
269.37823	28180
269.388	28226
269.3978	28052
269.40756	27934
269.41733	27883
269.42709	28010
269.43689	28122
269.44666	28424
269.45642	28547
269.46619	28383
269.47595	28382
269.48575	28474
269.49551	28426
269.50528	28366
269.51505	28476
269.52481	28435
269.53458	28368
269.54437	28284
269.55414	28261
269.5639	28283
269.57367	28384
269.58344	28322
269.5932	28284
269.60297	28107
269.61273	28146
269.62253	28101
269.63229	28133
269.64206	28145
269.65182	28242
269.66159	28329
269.67136	28377
269.68112	28472
269.69089	28409
269.70065	28235
269.71042	28266
269.72021	28309
269.72998	28221
269.73975	28189
269.74951	28137
269.75928	28202
269.76904	27942
269.77881	27749
269.78857	27615
269.79834	27801
269.80811	27710
269.81787	27646
269.82764	27645
269.8374	27563
269.84717	27549
269.85693	27365
269.8667	27442
269.87646	27404
269.88623	27562
269.896	27647
269.90576	27716
269.91553	27673
269.92529	27583
269.93506	27326
269.94482	27362
269.95459	27428
269.96436	27424
269.97412	27553
269.98389	27542
269.99365	27523
270.00342	27394
270.01318	27366
270.02292	27455
270.03268	27618
270.04245	27669
270.05222	27717
270.06198	27697
270.07175	27609
270.08151	27575
270.09128	27562
270.10104	27580
270.11081	27802
270.12054	27885
270.13031	27873
270.14008	27761
270.14984	28093
270.15961	28220
270.16937	28156
270.17914	28123
270.18887	27980
270.19864	27917
270.2084	27859
