Date and Time:                Thu Apr 7 16:05:35.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29831
269.08499	28381
269.09479	28481
269.10455	28559
269.11432	28840
269.12411	28887
269.13388	28797
269.14365	28685
269.15344	28765
269.16321	28745
269.17297	28675
269.18277	28483
269.19254	28455
269.2023	28536
269.2121	28650
269.22186	28585
269.23163	28524
269.24142	28653
269.25119	28674
269.26096	28542
269.27072	28317
269.28052	28318
269.29028	28422
269.30005	28237
269.30984	28137
269.31961	27981
269.32938	27877
269.33914	27735
269.34894	27710
269.3587	27923
269.36847	28148
269.37823	28311
269.388	28235
269.3978	28111
269.40756	28028
269.41733	27903
269.42709	27952
269.43689	28147
269.44666	28385
269.45642	28521
269.46619	28382
269.47595	28346
269.48575	28403
269.49551	28425
269.50528	28390
269.51505	28505
269.52481	28512
269.53458	28345
269.54437	28138
269.55414	28222
269.5639	28304
269.57367	28379
269.58344	28295
269.5932	28237
269.60297	28106
269.61273	28149
269.62253	28122
269.63229	28132
269.64206	28154
269.65182	28268
269.66159	28373
269.67136	28386
269.68112	28567
269.69089	28448
269.70065	28222
269.71042	28318
269.72021	28298
269.72998	28260
269.73975	28124
269.74951	28099
269.75928	28130
269.76904	28061
269.77881	27735
269.78857	27682
269.79834	27729
269.80811	27749
269.81787	27635
269.82764	27670
269.8374	27669
269.84717	27481
269.85693	27402
269.8667	27423
269.87646	27507
269.88623	27593
269.896	27552
269.90576	27692
269.91553	27735
269.92529	27539
269.93506	27305
269.94482	27354
269.95459	27385
269.96436	27459
269.97412	27550
269.98389	27549
269.99365	27515
270.00342	27379
270.01318	27294
270.02292	27394
270.03268	27528
270.04245	27648
270.05222	27720
270.06198	27675
270.07175	27569
270.08151	27625
270.09128	27639
270.10104	27637
270.11081	27754
270.12054	27932
270.13031	27806
270.14008	27796
270.14984	28172
270.15961	28233
270.16937	28215
270.17914	28106
270.18887	28016
270.19864	28024
270.2084	27899
