Date and Time:                Thu Apr 7 16:10:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	317
269.08499	309
269.09479	309
269.10455	307
269.11432	304
269.12411	307
269.13388	305
269.14365	306
269.15344	306
269.16321	308
269.17297	311
269.18277	305
269.19254	314
269.2023	310
269.2121	306
269.22186	313
269.23163	312
269.24142	311
269.25119	304
269.26096	311
269.27072	310
269.28052	310
269.29028	312
269.30005	306
269.30984	315
269.31961	306
269.32938	307
269.33914	304
269.34894	307
269.3587	311
269.36847	307
269.37823	307
269.388	302
269.3978	303
269.40756	306
269.41733	305
269.42709	307
269.43689	304
269.44666	307
269.45642	305
269.46619	308
269.47595	302
269.48575	308
269.49551	307
269.50528	309
269.51505	308
269.52481	312
269.53458	311
269.54437	306
269.55414	308
269.5639	308
269.57367	314
269.58344	307
269.5932	310
269.60297	303
269.61273	313
269.62253	309
269.63229	316
269.64206	307
269.65182	307
269.66159	310
269.67136	306
269.68112	305
269.69089	309
269.70065	304
269.71042	305
269.72021	315
269.72998	310
269.73975	310
269.74951	307
269.75928	307
269.76904	301
269.77881	309
269.78857	309
269.79834	311
269.80811	307
269.81787	307
269.82764	309
269.8374	303
269.84717	316
269.85693	308
269.8667	311
269.87646	301
269.88623	304
269.896	307
269.90576	308
269.91553	308
269.92529	309
269.93506	307
269.94482	305
269.95459	309
269.96436	314
269.97412	307
269.98389	303
269.99365	312
270.00342	307
270.01318	304
270.02292	310
270.03268	309
270.04245	310
270.05222	308
270.06198	309
270.07175	307
270.08151	306
270.09128	313
270.10104	307
270.11081	302
270.12054	304
270.13031	305
270.14008	309
270.14984	306
270.15961	306
270.16937	314
270.17914	309
270.18887	305
270.19864	308
270.2084	309
270.21817	309
270.22794	306
270.2377	306
270.24744	307
270.2572	303
270.26697	306
270.27673	305
270.2865	305
270.29626	306
270.306	308
270.31577	310
270.32553	306
270.3353	304
270.34503	302
270.3548	301
270.36456	303
270.37433	312
