Date and Time:                Thu Apr 7 16:02:51.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29850
269.08499	28372
269.09479	28452
269.10455	28587
269.11432	28804
269.12411	28916
269.13388	28821
269.14365	28727
269.15344	28852
269.16321	28699
269.17297	28686
269.18277	28541
269.19254	28459
269.2023	28619
269.2121	28606
269.22186	28639
269.23163	28527
269.24142	28753
269.25119	28794
269.26096	28571
269.27072	28343
269.28052	28440
269.29028	28491
269.30005	28379
269.30984	28108
269.31961	28075
269.32938	27823
269.33914	27674
269.34894	27711
269.3587	27915
269.36847	28141
269.37823	28264
269.388	28264
269.3978	28199
269.40756	27975
269.41733	27939
269.42709	27971
269.43689	28084
269.44666	28398
269.45642	28525
269.46619	28378
269.47595	28424
269.48575	28463
269.49551	28527
269.50528	28409
269.51505	28540
269.52481	28522
269.53458	28393
269.54437	28233
269.55414	28246
269.5639	28381
269.57367	28383
269.58344	28304
269.5932	28241
269.60297	28155
269.61273	28077
269.62253	28057
269.63229	28092
269.64206	28266
269.65182	28369
269.66159	28350
269.67136	28412
269.68112	28504
269.69089	28365
269.70065	28300
269.71042	28376
269.72021	28326
269.72998	28199
269.73975	28093
269.74951	28164
269.75928	28196
269.76904	27999
269.77881	27765
269.78857	27712
269.79834	27736
269.80811	27746
269.81787	27658
269.82764	27668
269.8374	27540
269.84717	27503
269.85693	27425
269.8667	27368
269.87646	27498
269.88623	27538
269.896	27595
269.90576	27662
269.91553	27697
269.92529	27549
269.93506	27420
269.94482	27338
269.95459	27417
269.96436	27449
269.97412	27525
269.98389	27683
269.99365	27542
270.00342	27437
270.01318	27419
270.02292	27442
270.03268	27597
270.04245	27632
270.05222	27684
270.06198	27733
270.07175	27562
270.08151	27626
270.09128	27664
270.10104	27661
270.11081	27856
270.12054	27870
270.13031	27825
270.14008	27868
270.14984	28099
270.15961	28229
270.16937	28222
270.17914	28132
270.18887	28023
270.19864	27934
270.2084	27967
