Date and Time:                Thu Apr 7 16:10:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	312
269.08499	308
269.09479	307
269.10455	310
269.11432	307
269.12411	308
269.13388	310
269.14365	305
269.15344	309
269.16321	308
269.17297	305
269.18277	313
269.19254	310
269.2023	302
269.2121	303
269.22186	309
269.23163	305
269.24142	307
269.25119	307
269.26096	309
269.27072	316
269.28052	301
269.29028	309
269.30005	308
269.30984	304
269.31961	315
269.32938	311
269.33914	306
269.34894	311
269.3587	308
269.36847	307
269.37823	307
269.388	309
269.3978	308
269.40756	307
269.41733	314
269.42709	312
269.43689	302
269.44666	310
269.45642	307
269.46619	303
269.47595	306
269.48575	306
269.49551	312
269.50528	310
269.51505	308
269.52481	306
269.53458	304
269.54437	314
269.55414	306
269.5639	309
269.57367	309
269.58344	307
269.5932	305
269.60297	311
269.61273	312
269.62253	309
269.63229	304
269.64206	305
269.65182	309
269.66159	314
269.67136	310
269.68112	305
269.69089	310
269.70065	307
269.71042	311
269.72021	312
269.72998	307
269.73975	305
269.74951	306
269.75928	309
269.76904	305
269.77881	307
269.78857	304
269.79834	304
269.80811	311
269.81787	315
269.82764	307
269.8374	311
269.84717	309
269.85693	306
269.8667	312
269.87646	308
269.88623	307
269.896	303
269.90576	308
269.91553	304
269.92529	313
269.93506	304
269.94482	303
269.95459	306
269.96436	304
269.97412	308
269.98389	303
269.99365	304
270.00342	302
270.01318	308
270.02292	311
270.03268	319
270.04245	307
270.05222	305
270.06198	310
270.07175	308
270.08151	302
270.09128	308
270.10104	303
270.11081	302
270.12054	305
270.13031	310
270.14008	301
270.14984	314
270.15961	300
270.16937	307
270.17914	304
270.18887	307
270.19864	307
270.2084	304
270.21817	305
270.22794	306
270.2377	317
270.24744	304
270.2572	304
270.26697	300
270.27673	307
270.2865	308
270.29626	312
270.306	303
270.31577	303
270.32553	308
270.3353	314
270.34503	307
270.3548	304
270.36456	306
270.37433	308
