Date and Time:                Thu Apr 7 15:59:15.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29672
269.08499	28291
269.09479	28341
269.10455	28406
269.11432	28727
269.12411	28809
269.13388	28634
269.14365	28537
269.15344	28686
269.16321	28587
269.17297	28530
269.18277	28314
269.19254	28215
269.2023	28442
269.2121	28496
269.22186	28472
269.23163	28356
269.24142	28567
269.25119	28634
269.26096	28418
269.27072	28145
269.28052	28355
269.29028	28342
269.30005	28172
269.30984	28071
269.31961	27854
269.32938	27681
269.33914	27559
269.34894	27612
269.3587	27768
269.36847	28020
269.37823	28167
269.388	28127
269.3978	27996
269.40756	27821
269.41733	27788
269.42709	27864
269.43689	28001
269.44666	28212
269.45642	28304
269.46619	28270
269.47595	28178
269.48575	28311
269.49551	28305
269.50528	28284
269.51505	28348
269.52481	28248
269.53458	28275
269.54437	28132
269.55414	28116
269.5639	28167
269.57367	28203
269.58344	28225
269.5932	28050
269.60297	27952
269.61273	28039
269.62253	28006
269.63229	27892
269.64206	28067
269.65182	28161
269.66159	28187
269.67136	28296
269.68112	28385
269.69089	28240
269.70065	28123
269.71042	28158
269.72021	28162
269.72998	28003
269.73975	28048
269.74951	27974
269.75928	28033
269.76904	27805
269.77881	27621
269.78857	27515
269.79834	27598
269.80811	27607
269.81787	27589
269.82764	27544
269.8374	27409
269.84717	27308
269.85693	27232
269.8667	27280
269.87646	27402
269.88623	27478
269.896	27422
269.90576	27523
269.91553	27556
269.92529	27385
269.93506	27217
269.94482	27258
269.95459	27273
269.96436	27360
269.97412	27448
269.98389	27447
269.99365	27435
270.00342	27256
270.01318	27192
270.02292	27292
270.03268	27455
270.04245	27517
270.05222	27653
270.06198	27567
270.07175	27485
270.08151	27463
270.09128	27498
270.10104	27427
270.11081	27744
270.12054	27730
270.13031	27730
270.14008	27733
270.14984	27999
270.15961	28093
270.16937	28094
270.17914	27925
270.18887	27884
270.19864	27827
270.2084	27808
