Date and Time:                Thu Apr 7 16:09:37.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	298
269.08499	299
269.09479	302
269.10455	303
269.11432	307
269.12411	298
269.13388	305
269.14365	310
269.15344	304
269.16321	301
269.17297	308
269.18277	301
269.19254	299
269.2023	302
269.2121	303
269.22186	307
269.23163	305
269.24142	300
269.25119	308
269.26096	299
269.27072	306
269.28052	305
269.29028	303
269.30005	306
269.30984	299
269.31961	301
269.32938	307
269.33914	305
269.34894	305
269.3587	299
269.36847	305
269.37823	303
269.388	307
269.3978	305
269.40756	302
269.41733	302
269.42709	301
269.43689	302
269.44666	309
269.45642	300
269.46619	312
269.47595	308
269.48575	301
269.49551	305
269.50528	300
269.51505	306
269.52481	305
269.53458	305
269.54437	302
269.55414	304
269.5639	296
269.57367	301
269.58344	307
269.5932	308
269.60297	302
269.61273	304
269.62253	301
269.63229	304
269.64206	307
269.65182	306
269.66159	303
269.67136	303
269.68112	309
269.69089	306
269.70065	305
269.71042	301
269.72021	304
269.72998	305
269.73975	308
269.74951	303
269.75928	304
269.76904	309
269.77881	297
269.78857	304
269.79834	304
269.80811	303
269.81787	302
269.82764	303
269.8374	306
269.84717	305
269.85693	310
269.8667	306
269.87646	299
269.88623	301
269.896	303
269.90576	309
269.91553	310
269.92529	302
269.93506	304
269.94482	305
269.95459	305
269.96436	308
269.97412	304
269.98389	306
269.99365	302
270.00342	302
270.01318	305
270.02292	304
270.03268	304
270.04245	297
270.05222	303
270.06198	304
270.07175	306
270.08151	308
270.09128	308
270.10104	304
270.11081	299
270.12054	303
270.13031	302
270.14008	302
270.14984	304
270.15961	308
270.16937	301
270.17914	304
270.18887	308
270.19864	307
270.2084	301
270.21817	305
270.22794	304
270.2377	301
270.24744	299
270.2572	301
270.26697	304
270.27673	303
270.2865	304
270.29626	303
270.306	300
270.31577	302
270.32553	296
270.3353	302
270.34503	305
270.3548	298
270.36456	304
270.37433	302
