Date and Time:                Thu Apr 7 16:10:41.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	307
269.08499	305
269.09479	306
269.10455	304
269.11432	310
269.12411	313
269.13388	308
269.14365	303
269.15344	308
269.16321	307
269.17297	312
269.18277	309
269.19254	303
269.2023	308
269.2121	309
269.22186	312
269.23163	307
269.24142	308
269.25119	306
269.26096	315
269.27072	304
269.28052	302
269.29028	307
269.30005	303
269.30984	309
269.31961	309
269.32938	306
269.33914	306
269.34894	303
269.3587	303
269.36847	309
269.37823	313
269.388	306
269.3978	309
269.40756	305
269.41733	308
269.42709	310
269.43689	308
269.44666	310
269.45642	308
269.46619	305
269.47595	306
269.48575	310
269.49551	310
269.50528	308
269.51505	309
269.52481	305
269.53458	311
269.54437	310
269.55414	306
269.5639	305
269.57367	311
269.58344	304
269.5932	308
269.60297	308
269.61273	316
269.62253	304
269.63229	305
269.64206	308
269.65182	310
269.66159	309
269.67136	311
269.68112	312
269.69089	305
269.70065	308
269.71042	307
269.72021	311
269.72998	312
269.73975	308
269.74951	308
269.75928	307
269.76904	304
269.77881	309
269.78857	308
269.79834	316
269.80811	311
269.81787	310
269.82764	307
269.8374	309
269.84717	315
269.85693	311
269.8667	315
269.87646	308
269.88623	306
269.896	306
269.90576	313
269.91553	303
269.92529	308
269.93506	308
269.94482	308
269.95459	308
269.96436	308
269.97412	310
269.98389	301
269.99365	310
270.00342	310
270.01318	310
270.02292	303
270.03268	313
270.04245	306
270.05222	302
270.06198	309
270.07175	302
270.08151	309
270.09128	305
270.10104	307
270.11081	303
270.12054	311
270.13031	305
270.14008	310
270.14984	305
270.15961	301
270.16937	309
270.17914	311
270.18887	306
270.19864	308
270.2084	312
270.21817	306
270.22794	302
270.2377	312
270.24744	309
270.2572	309
270.26697	307
270.27673	306
270.2865	310
270.29626	303
270.306	316
270.31577	306
270.32553	306
270.3353	308
270.34503	307
270.3548	305
270.36456	312
270.37433	302
