Date and Time:                Thu Apr 7 16:02:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29663
269.08499	28233
269.09479	28332
269.10455	28321
269.11432	28742
269.12411	28901
269.13388	28559
269.14365	28605
269.15344	28567
269.16321	28682
269.17297	28538
269.18277	28194
269.19254	28287
269.2023	28379
269.2121	28414
269.22186	28443
269.23163	28340
269.24142	28577
269.25119	28610
269.26096	28345
269.27072	28086
269.28052	28246
269.29028	28280
269.30005	28167
269.30984	28070
269.31961	27895
269.32938	27706
269.33914	27554
269.34894	27561
269.3587	27760
269.36847	28071
269.37823	28074
269.388	28067
269.3978	27935
269.40756	27799
269.41733	27823
269.42709	27817
269.43689	28019
269.44666	28301
269.45642	28354
269.46619	28258
269.47595	28266
269.48575	28324
269.49551	28365
269.50528	28249
269.51505	28261
269.52481	28327
269.53458	28179
269.54437	28096
269.55414	28144
269.5639	28259
269.57367	28296
269.58344	28169
269.5932	28100
269.60297	27960
269.61273	27946
269.62253	27939
269.63229	27933
269.64206	28079
269.65182	28163
269.66159	28208
269.67136	28221
269.68112	28305
269.69089	28195
269.70065	28026
269.71042	28154
269.72021	28157
269.72998	28118
269.73975	28015
269.74951	28014
269.75928	28018
269.76904	27811
269.77881	27594
269.78857	27511
269.79834	27609
269.80811	27699
269.81787	27540
269.82764	27477
269.8374	27488
269.84717	27243
269.85693	27299
269.8667	27268
269.87646	27373
269.88623	27346
269.896	27530
269.90576	27552
269.91553	27539
269.92529	27338
269.93506	27108
269.94482	27232
269.95459	27164
269.96436	27363
269.97412	27339
269.98389	27381
269.99365	27314
270.00342	27307
270.01318	27155
270.02292	27242
270.03268	27454
270.04245	27464
270.05222	27517
270.06198	27542
270.07175	27469
270.08151	27407
270.09128	27412
270.10104	27500
270.11081	27671
270.12054	27685
270.13031	27695
270.14008	27625
270.14984	27986
270.15961	28097
270.16937	28077
270.17914	27972
270.18887	27946
270.19864	27886
270.2084	27770
