Date and Time:                Thu Apr 7 16:01:31.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29714
269.08499	28378
269.09479	28395
269.10455	28526
269.11432	28763
269.12411	28938
269.13388	28761
269.14365	28655
269.15344	28766
269.16321	28692
269.17297	28647
269.18277	28417
269.19254	28444
269.2023	28551
269.2121	28582
269.22186	28583
269.23163	28486
269.24142	28693
269.25119	28648
269.26096	28500
269.27072	28313
269.28052	28354
269.29028	28420
269.30005	28366
269.30984	28106
269.31961	27985
269.32938	27891
269.33914	27689
269.34894	27661
269.3587	27920
269.36847	28133
269.37823	28101
269.388	28263
269.3978	28089
269.40756	27980
269.41733	27855
269.42709	27919
269.43689	28081
269.44666	28392
269.45642	28397
269.46619	28359
269.47595	28336
269.48575	28453
269.49551	28404
269.50528	28270
269.51505	28517
269.52481	28437
269.53458	28338
269.54437	28248
269.55414	28201
269.5639	28304
269.57367	28369
269.58344	28320
269.5932	28150
269.60297	28157
269.61273	28095
269.62253	28056
269.63229	28084
269.64206	28248
269.65182	28238
269.66159	28274
269.67136	28405
269.68112	28533
269.69089	28275
269.70065	28172
269.71042	28190
269.72021	28311
269.72998	28169
269.73975	28115
269.74951	28155
269.75928	28155
269.76904	27937
269.77881	27734
269.78857	27646
269.79834	27713
269.80811	27696
269.81787	27631
269.82764	27645
269.8374	27615
269.84717	27417
269.85693	27431
269.8667	27328
269.87646	27476
269.88623	27537
269.896	27598
269.90576	27680
269.91553	27567
269.92529	27543
269.93506	27284
269.94482	27311
269.95459	27507
269.96436	27481
269.97412	27548
269.98389	27559
269.99365	27425
270.00342	27419
270.01318	27310
270.02292	27433
270.03268	27490
270.04245	27632
270.05222	27641
270.06198	27635
270.07175	27525
270.08151	27565
270.09128	27609
270.10104	27523
270.11081	27827
270.12054	27884
270.13031	27795
270.14008	27699
270.14984	28093
270.15961	28192
270.16937	28148
270.17914	28039
270.18887	28032
270.19864	27931
270.2084	27920
