Date and Time:                Thu Apr 7 16:05:47.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29805
269.08499	28367
269.09479	28327
269.10455	28567
269.11432	28758
269.12411	28940
269.13388	28708
269.14365	28593
269.15344	28767
269.16321	28699
269.17297	28648
269.18277	28453
269.19254	28403
269.2023	28490
269.2121	28537
269.22186	28502
269.23163	28539
269.24142	28609
269.25119	28637
269.26096	28454
269.27072	28199
269.28052	28315
269.29028	28447
269.30005	28268
269.30984	28076
269.31961	28036
269.32938	27939
269.33914	27716
269.34894	27746
269.3587	27859
269.36847	28125
269.37823	28156
269.388	28180
269.3978	28160
269.40756	27941
269.41733	27847
269.42709	27967
269.43689	28116
269.44666	28346
269.45642	28513
269.46619	28357
269.47595	28337
269.48575	28468
269.49551	28471
269.50528	28350
269.51505	28459
269.52481	28407
269.53458	28287
269.54437	28236
269.55414	28225
269.5639	28305
269.57367	28353
269.58344	28205
269.5932	28175
269.60297	28074
269.61273	28044
269.62253	28000
269.63229	28118
269.64206	28191
269.65182	28258
269.66159	28297
269.67136	28352
269.68112	28474
269.69089	28300
269.70065	28163
269.71042	28182
269.72021	28196
269.72998	28232
269.73975	28094
269.74951	28136
269.75928	28136
269.76904	27999
269.77881	27635
269.78857	27745
269.79834	27740
269.80811	27709
269.81787	27657
269.82764	27590
269.8374	27552
269.84717	27416
269.85693	27387
269.8667	27360
269.87646	27454
269.88623	27517
269.896	27605
269.90576	27662
269.91553	27641
269.92529	27523
269.93506	27353
269.94482	27352
269.95459	27413
269.96436	27479
269.97412	27540
269.98389	27507
269.99365	27513
270.00342	27319
270.01318	27341
270.02292	27402
270.03268	27553
270.04245	27611
270.05222	27675
270.06198	27755
270.07175	27564
270.08151	27566
270.09128	27556
270.10104	27654
270.11081	27737
270.12054	27791
270.13031	27811
270.14008	27776
270.14984	28094
270.15961	28200
270.16937	28154
270.17914	28098
270.18887	28000
270.19864	27866
270.2084	27876
