Date and Time:                Thu Apr 7 16:00:25.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29842
269.08499	28366
269.09479	28377
269.10455	28483
269.11432	28806
269.12411	28896
269.13388	28835
269.14365	28666
269.15344	28824
269.16321	28746
269.17297	28711
269.18277	28446
269.19254	28393
269.2023	28478
269.2121	28658
269.22186	28552
269.23163	28508
269.24142	28627
269.25119	28755
269.26096	28479
269.27072	28311
269.28052	28402
269.29028	28400
269.30005	28270
269.30984	28143
269.31961	27985
269.32938	27839
269.33914	27743
269.34894	27690
269.3587	28029
269.36847	28221
269.37823	28255
269.388	28232
269.3978	28087
269.40756	27982
269.41733	27870
269.42709	28000
269.43689	28133
269.44666	28327
269.45642	28521
269.46619	28401
269.47595	28391
269.48575	28401
269.49551	28411
269.50528	28458
269.51505	28461
269.52481	28414
269.53458	28358
269.54437	28232
269.55414	28179
269.5639	28349
269.57367	28397
269.58344	28294
269.5932	28229
269.60297	28141
269.61273	28140
269.62253	28062
269.63229	28067
269.64206	28247
269.65182	28346
269.66159	28280
269.67136	28489
269.68112	28523
269.69089	28363
269.70065	28140
269.71042	28237
269.72021	28292
269.72998	28166
269.73975	28229
269.74951	28171
269.75928	28204
269.76904	27961
269.77881	27666
269.78857	27660
269.79834	27785
269.80811	27774
269.81787	27685
269.82764	27627
269.8374	27540
269.84717	27478
269.85693	27345
269.8667	27396
269.87646	27477
269.88623	27525
269.896	27554
269.90576	27631
269.91553	27715
269.92529	27506
269.93506	27364
269.94482	27344
269.95459	27343
269.96436	27414
269.97412	27466
269.98389	27581
269.99365	27489
270.00342	27371
270.01318	27343
270.02292	27387
270.03268	27547
270.04245	27644
270.05222	27669
270.06198	27638
270.07175	27564
270.08151	27583
270.09128	27623
270.10104	27686
270.11081	27790
270.12054	27838
270.13031	27822
270.14008	27815
270.14984	28123
270.15961	28218
270.16937	28196
270.17914	28133
270.18887	27986
270.19864	27945
270.2084	27913
