Date and Time:                Thu Apr 7 16:09:50.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	308
269.08499	300
269.09479	308
269.10455	300
269.11432	301
269.12411	308
269.13388	300
269.14365	302
269.15344	303
269.16321	305
269.17297	303
269.18277	297
269.19254	308
269.2023	306
269.2121	299
269.22186	299
269.23163	304
269.24142	298
269.25119	298
269.26096	307
269.27072	303
269.28052	306
269.29028	300
269.30005	308
269.30984	305
269.31961	302
269.32938	301
269.33914	301
269.34894	297
269.3587	299
269.36847	302
269.37823	298
269.388	306
269.3978	298
269.40756	307
269.41733	303
269.42709	308
269.43689	304
269.44666	305
269.45642	292
269.46619	302
269.47595	306
269.48575	301
269.49551	302
269.50528	306
269.51505	305
269.52481	301
269.53458	303
269.54437	304
269.55414	303
269.5639	304
269.57367	292
269.58344	297
269.5932	301
269.60297	298
269.61273	299
269.62253	299
269.63229	307
269.64206	302
269.65182	301
269.66159	297
269.67136	303
269.68112	300
269.69089	301
269.70065	301
269.71042	306
269.72021	309
269.72998	301
269.73975	307
269.74951	303
269.75928	302
269.76904	304
269.77881	297
269.78857	302
269.79834	301
269.80811	304
269.81787	299
269.82764	304
269.8374	297
269.84717	300
269.85693	300
269.8667	301
269.87646	292
269.88623	301
269.896	297
269.90576	302
269.91553	307
269.92529	303
269.93506	302
269.94482	301
269.95459	310
269.96436	300
269.97412	300
269.98389	294
269.99365	303
270.00342	306
270.01318	300
270.02292	302
270.03268	305
270.04245	305
270.05222	302
270.06198	307
270.07175	301
270.08151	293
270.09128	298
270.10104	296
270.11081	307
270.12054	307
270.13031	305
270.14008	300
270.14984	301
270.15961	310
270.16937	298
270.17914	300
270.18887	306
270.19864	304
270.2084	306
270.21817	306
270.22794	306
270.2377	297
270.24744	303
270.2572	305
270.26697	302
270.27673	299
270.2865	301
270.29626	301
270.306	302
270.31577	304
270.32553	301
270.3353	301
270.34503	304
270.3548	308
270.36456	302
270.37433	304
