Date and Time:                Thu Apr 7 16:10:49.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	305
269.08499	312
269.09479	311
269.10455	306
269.11432	311
269.12411	310
269.13388	304
269.14365	310
269.15344	308
269.16321	311
269.17297	309
269.18277	311
269.19254	306
269.2023	301
269.2121	311
269.22186	309
269.23163	310
269.24142	302
269.25119	308
269.26096	310
269.27072	302
269.28052	310
269.29028	305
269.30005	304
269.30984	310
269.31961	310
269.32938	300
269.33914	310
269.34894	308
269.3587	310
269.36847	306
269.37823	308
269.388	306
269.3978	312
269.40756	307
269.41733	314
269.42709	307
269.43689	306
269.44666	306
269.45642	313
269.46619	309
269.47595	305
269.48575	309
269.49551	311
269.50528	305
269.51505	310
269.52481	306
269.53458	303
269.54437	308
269.55414	307
269.5639	309
269.57367	306
269.58344	307
269.5932	315
269.60297	309
269.61273	306
269.62253	309
269.63229	310
269.64206	310
269.65182	307
269.66159	310
269.67136	308
269.68112	314
269.69089	305
269.70065	312
269.71042	303
269.72021	305
269.72998	313
269.73975	304
269.74951	304
269.75928	308
269.76904	311
269.77881	311
269.78857	301
269.79834	304
269.80811	309
269.81787	299
269.82764	307
269.8374	308
269.84717	312
269.85693	309
269.8667	311
269.87646	306
269.88623	311
269.896	306
269.90576	308
269.91553	308
269.92529	309
269.93506	305
269.94482	311
269.95459	303
269.96436	314
269.97412	307
269.98389	304
269.99365	305
270.00342	304
270.01318	309
270.02292	304
270.03268	307
270.04245	312
270.05222	310
270.06198	308
270.07175	306
270.08151	311
270.09128	310
270.10104	307
270.11081	312
270.12054	301
270.13031	309
270.14008	304
270.14984	306
270.15961	311
270.16937	305
270.17914	310
270.18887	310
270.19864	305
270.2084	308
270.21817	310
270.22794	304
270.2377	312
270.24744	306
270.2572	305
270.26697	306
270.27673	305
270.2865	305
270.29626	307
270.306	309
270.31577	309
270.32553	300
270.3353	310
270.34503	311
270.3548	308
270.36456	306
270.37433	307
