Date and Time:                Thu Apr 7 15:59:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	29778
269.08499	28340
269.09479	28319
269.10455	28452
269.11432	28818
269.12411	29006
269.13388	28649
269.14365	28695
269.15344	28679
269.16321	28662
269.17297	28598
269.18277	28393
269.19254	28355
269.2023	28550
269.2121	28607
269.22186	28590
269.23163	28450
269.24142	28692
269.25119	28722
269.26096	28456
269.27072	28226
269.28052	28406
269.29028	28351
269.30005	28357
269.30984	28105
269.31961	27978
269.32938	27819
269.33914	27659
269.34894	27599
269.3587	27868
269.36847	28179
269.37823	28236
269.388	28145
269.3978	28033
269.40756	27903
269.41733	27807
269.42709	27862
269.43689	28089
269.44666	28435
269.45642	28472
269.46619	28288
269.47595	28350
269.48575	28392
269.49551	28375
269.50528	28301
269.51505	28460
269.52481	28393
269.53458	28345
269.54437	28187
269.55414	28168
269.5639	28340
269.57367	28351
269.58344	28236
269.5932	28175
269.60297	28009
269.61273	28027
269.62253	27952
269.63229	28016
269.64206	28163
269.65182	28269
269.66159	28294
269.67136	28387
269.68112	28354
269.69089	28204
269.70065	28203
269.71042	28259
269.72021	28235
269.72998	28091
269.73975	28041
269.74951	28109
269.75928	28184
269.76904	27969
269.77881	27649
269.78857	27632
269.79834	27803
269.80811	27750
269.81787	27647
269.82764	27625
269.8374	27520
269.84717	27459
269.85693	27300
269.8667	27336
269.87646	27473
269.88623	27413
269.896	27529
269.90576	27654
269.91553	27590
269.92529	27472
269.93506	27311
269.94482	27302
269.95459	27300
269.96436	27461
269.97412	27508
269.98389	27482
269.99365	27433
270.00342	27369
270.01318	27286
270.02292	27438
270.03268	27577
270.04245	27572
270.05222	27630
270.06198	27611
270.07175	27587
270.08151	27601
270.09128	27624
270.10104	27585
270.11081	27671
270.12054	27872
270.13031	27712
270.14008	27767
270.14984	27996
270.15961	28169
270.16937	28119
270.17914	28114
270.18887	27952
270.19864	27861
270.2084	27914
