Date and Time:                Thu Apr 7 16:01:59.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	313
269.08499	309
269.09479	310
269.10455	316
269.11432	312
269.12411	308
269.13388	314
269.14365	305
269.15344	307
269.16321	307
269.17297	312
269.18277	303
269.19254	309
269.2023	310
269.2121	309
269.22186	312
269.23163	302
269.24142	301
269.25119	304
269.26096	314
269.27072	306
269.28052	301
269.29028	313
269.30005	313
269.30984	307
269.31961	305
269.32938	309
269.33914	306
269.34894	315
269.3587	309
269.36847	308
269.37823	304
269.388	307
269.3978	307
269.40756	312
269.41733	303
269.42709	303
269.43689	307
269.44666	307
269.45642	306
269.46619	312
269.47595	313
269.48575	302
269.49551	307
269.50528	301
269.51505	313
269.52481	310
269.53458	306
269.54437	304
269.55414	310
269.5639	308
269.57367	309
269.58344	313
269.5932	312
269.60297	308
269.61273	307
269.62253	315
269.63229	311
269.64206	307
269.65182	305
269.66159	305
269.67136	308
269.68112	303
269.69089	306
269.70065	304
269.71042	312
269.72021	311
269.72998	306
269.73975	305
269.74951	310
269.75928	307
269.76904	306
269.77881	310
269.78857	309
269.79834	314
269.80811	310
269.81787	314
269.82764	303
269.8374	309
269.84717	313
269.85693	308
269.8667	311
269.87646	307
269.88623	304
269.896	301
269.90576	312
269.91553	310
269.92529	308
269.93506	307
269.94482	309
269.95459	316
269.96436	301
269.97412	307
269.98389	304
269.99365	313
270.00342	308
270.01318	309
270.02292	310
270.03268	305
270.04245	304
270.05222	306
270.06198	309
270.07175	313
270.08151	311
270.09128	308
270.10104	312
270.11081	307
270.12054	304
270.13031	311
270.14008	308
270.14984	306
270.15961	309
270.16937	305
270.17914	312
270.18887	305
270.19864	307
270.2084	310
270.21817	307
270.22794	303
270.2377	313
270.24744	305
270.2572	302
270.26697	308
270.27673	308
270.2865	307
270.29626	313
270.306	310
270.31577	303
270.32553	306
270.3353	307
270.34503	308
270.3548	309
270.36456	300
270.37433	306
