Date and Time:                Wed May 25 13:04:28.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	17576
251.95586	16756
251.96576	16865
251.97566	16844
251.98557	16876
251.99545	16804
252.00536	16751
252.01526	16799
252.02516	17019
252.03505	16972
252.04495	16944
252.05486	16802
252.06476	16875
252.07465	16923
252.08455	16858
252.09445	16770
252.10434	16872
252.11424	17156
252.12415	17183
252.13403	17136
252.14394	17041
252.15384	16981
252.16373	17048
252.17363	16967
252.18353	16862
252.19342	16851
252.20332	16881
252.21321	16985
252.22311	16840
252.23302	16894
252.2429	16938
252.25281	16904
252.2627	16882
252.2726	17047
252.28249	17040
252.29239	16940
252.30228	16951
252.31218	16892
252.32207	16960
252.33197	16880
252.34186	16916
252.35176	17023
252.36165	17258
252.37155	17252
252.38144	17077
252.39134	17092
252.40123	17075
252.41112	17153
252.42102	17211
252.43091	17269
252.44081	17470
252.4507	17573
252.46059	17588
252.47049	17602
252.48038	17573
252.49028	17529
252.50017	17549
252.51006	17617
252.51996	17646
252.52985	17667
252.53973	17612
252.54962	17606
252.55952	17576
252.56941	17614
252.5793	17447
252.58919	17503
252.59909	17507
252.60898	17552
252.61887	17516
252.62875	17548
252.63866	17654
252.64854	17689
252.65843	17705
252.66832	17809
252.67821	17902
252.68811	17852
252.698	17795
252.70789	17906
252.71777	17797
252.72766	17774
252.73755	17804
252.74744	17762
252.75734	17787
252.76723	17734
252.77711	17682
252.787	17725
252.79689	17721
252.80678	17788
252.81667	17750
252.82655	17789
252.83644	17775
252.84633	17724
252.85622	17703
252.8661	17794
252.87599	17960
252.88588	17962
252.89577	18001
252.90565	18017
252.91554	17994
252.92543	17969
252.93532	17980
252.94521	18026
252.95509	18010
252.96498	18040
252.97487	18019
252.98476	17979
252.99463	17910
253.00452	17832
253.0144	17940
253.02429	18072
253.03418	18244
253.04407	18273
253.05396	18311
253.06383	18190
253.07372	18211
253.0836	18268
253.09349	18394
