Date and Time:                Wed May 25 13:20:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	768
251.95586	723
251.96576	705
251.97566	700
251.98557	723
251.99545	709
252.00536	694
252.01526	715
252.02516	685
252.03505	694
252.04495	692
252.05486	749
252.06476	701
252.07465	705
252.08455	688
252.09445	697
252.10434	721
252.11424	689
252.12415	754
252.13403	697
252.14394	684
252.15384	711
252.16373	722
252.17363	688
252.18353	684
252.19342	703
252.20332	689
252.21321	686
252.22311	662
252.23302	686
252.2429	662
252.25281	675
252.2627	678
252.2726	694
252.28249	696
252.29239	716
252.30228	688
252.31218	708
252.32207	705
252.33197	722
252.34186	669
252.35176	693
252.36165	675
252.37155	679
252.38144	694
252.39134	696
252.40123	679
252.41112	660
252.42102	715
252.43091	676
252.44081	660
252.4507	675
252.46059	677
252.47049	690
252.48038	694
252.49028	713
252.50017	685
252.51006	715
252.51996	693
252.52985	663
252.53973	691
252.54962	660
252.55952	729
252.56941	668
252.5793	671
252.58919	652
252.59909	683
252.60898	680
252.61887	720
252.62875	689
252.63866	671
252.64854	676
252.65843	729
252.66832	667
252.67821	678
252.68811	695
252.698	675
252.70789	648
252.71777	672
252.72766	679
252.73755	650
252.74744	684
252.75734	650
252.76723	672
252.77711	643
252.787	661
252.79689	656
252.80678	672
252.81667	654
252.82655	665
252.83644	662
252.84633	645
252.85622	669
252.8661	652
252.87599	640
252.88588	634
252.89577	685
252.90565	655
252.91554	644
252.92543	631
252.93532	646
252.94521	629
252.95509	646
252.96498	644
252.97487	619
252.98476	634
252.99463	631
253.00452	651
253.0144	682
253.02429	702
253.03418	621
253.04407	646
253.05396	642
253.06383	625
253.07372	659
253.0836	639
253.09349	623
253.10338	657
253.11325	645
253.12314	657
253.13303	620
253.14291	621
253.15279	629
253.16267	641
253.17256	636
253.18245	673
253.19232	632
253.20221	606
253.2121	628
253.22197	663
253.23186	632
253.24174	629
253.25163	609
253.26151	630
