Date and Time:                Wed May 25 13:04:41.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	17642
251.95586	16798
251.96576	16912
251.97566	17007
251.98557	16906
251.99545	16914
252.00536	16795
252.01526	16819
252.02516	16990
252.03505	16990
252.04495	16973
252.05486	16882
252.06476	16894
252.07465	17011
252.08455	16948
252.09445	16895
252.10434	17012
252.11424	17189
252.12415	17222
252.13403	17170
252.14394	17108
252.15384	17049
252.16373	17040
252.17363	17016
252.18353	16896
252.19342	16902
252.20332	16990
252.21321	17046
252.22311	16949
252.23302	16952
252.2429	17021
252.25281	16994
252.2627	17041
252.2726	17094
252.28249	17090
252.29239	16992
252.30228	17035
252.31218	16974
252.32207	16985
252.33197	16962
252.34186	16967
252.35176	17108
252.36165	17254
252.37155	17297
252.38144	17219
252.39134	17181
252.40123	17153
252.41112	17245
252.42102	17315
252.43091	17287
252.44081	17531
252.4507	17641
252.46059	17602
252.47049	17618
252.48038	17658
252.49028	17587
252.50017	17629
252.51006	17667
252.51996	17775
252.52985	17741
252.53973	17675
252.54962	17684
252.55952	17712
252.56941	17724
252.5793	17562
252.58919	17615
252.59909	17607
252.60898	17640
252.61887	17651
252.62875	17678
252.63866	17722
252.64854	17728
252.65843	17759
252.66832	17867
252.67821	17953
252.68811	17896
252.698	17956
252.70789	17930
252.71777	17895
252.72766	17868
252.73755	17848
252.74744	17899
252.75734	17894
252.76723	17809
252.77711	17738
252.787	17737
252.79689	17842
252.80678	17859
252.81667	17890
252.82655	17761
252.83644	17777
252.84633	17774
252.85622	17782
252.8661	17881
252.87599	17992
252.88588	18061
252.89577	18019
252.90565	18123
252.91554	18076
252.92543	18077
252.93532	17942
252.94521	18076
252.95509	18115
252.96498	18091
252.97487	18092
252.98476	18041
252.99463	18002
253.00452	17968
253.0144	18020
253.02429	18103
253.03418	18314
253.04407	18320
253.05396	18394
253.06383	18340
253.07372	18335
253.0836	18436
253.09349	18424
