Date and Time:                Wed May 25 13:04:34.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	17634
251.95586	16785
251.96576	16930
251.97566	16904
251.98557	16928
251.99545	16842
252.00536	16760
252.01526	16804
252.02516	16978
252.03505	17003
252.04495	16940
252.05486	16886
252.06476	16892
252.07465	16971
252.08455	16827
252.09445	16793
252.10434	16968
252.11424	17236
252.12415	17261
252.13403	17081
252.14394	17113
252.15384	16959
252.16373	17027
252.17363	17004
252.18353	16970
252.19342	16904
252.20332	17030
252.21321	17048
252.22311	16926
252.23302	16891
252.2429	16977
252.25281	16951
252.2627	16977
252.2726	17057
252.28249	17037
252.29239	16960
252.30228	16989
252.31218	16962
252.32207	16957
252.33197	16960
252.34186	16938
252.35176	17032
252.36165	17139
252.37155	17299
252.38144	17204
252.39134	17128
252.40123	17107
252.41112	17166
252.42102	17208
252.43091	17293
252.44081	17493
252.4507	17622
252.46059	17610
252.47049	17567
252.48038	17558
252.49028	17522
252.50017	17532
252.51006	17580
252.51996	17691
252.52985	17696
252.53973	17665
252.54962	17669
252.55952	17673
252.56941	17667
252.5793	17575
252.58919	17563
252.59909	17560
252.60898	17528
252.61887	17532
252.62875	17601
252.63866	17675
252.64854	17712
252.65843	17736
252.66832	17847
252.67821	17893
252.68811	17862
252.698	17877
252.70789	17905
252.71777	17834
252.72766	17833
252.73755	17825
252.74744	17831
252.75734	17886
252.76723	17773
252.77711	17717
252.787	17744
252.79689	17764
252.80678	17807
252.81667	17782
252.82655	17796
252.83644	17752
252.84633	17704
252.85622	17686
252.8661	17866
252.87599	17997
252.88588	18034
252.89577	18088
252.90565	18034
252.91554	18100
252.92543	17997
252.93532	17917
252.94521	18061
252.95509	18037
252.96498	18095
252.97487	18019
252.98476	17969
252.99463	17989
253.00452	17921
253.0144	17947
253.02429	18084
253.03418	18220
253.04407	18360
253.05396	18300
253.06383	18332
253.07372	18257
253.0836	18349
253.09349	18401
