Date and Time:                Wed May 25 13:19:39.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	17496
251.95586	16698
251.96576	16790
251.97566	16858
251.98557	16848
251.99545	16762
252.00536	16614
252.01526	16712
252.02516	16873
252.03505	16858
252.04495	16833
252.05486	16742
252.06476	16790
252.07465	16885
252.08455	16838
252.09445	16707
252.10434	16833
252.11424	17048
252.12415	17120
252.13403	17002
252.14394	16951
252.15384	16888
252.16373	16932
252.17363	16884
252.18353	16834
252.19342	16794
252.20332	16865
252.21321	16913
252.22311	16794
252.23302	16780
252.2429	16812
252.25281	16939
252.2627	16884
252.2726	17000
252.28249	16933
252.29239	16808
252.30228	16855
252.31218	16911
252.32207	16877
252.33197	16823
252.34186	16828
252.35176	16979
252.36165	17181
252.37155	17194
252.38144	17107
252.39134	17058
252.40123	17001
252.41112	17090
252.42102	17105
252.43091	17254
252.44081	17403
252.4507	17534
252.46059	17450
252.47049	17563
252.48038	17436
252.49028	17443
252.50017	17499
252.51006	17529
252.51996	17578
252.52985	17611
252.53973	17533
252.54962	17551
252.55952	17595
252.56941	17531
252.5793	17456
252.58919	17475
252.59909	17496
252.60898	17449
252.61887	17405
252.62875	17429
252.63866	17576
252.64854	17567
252.65843	17595
252.66832	17766
252.67821	17807
252.68811	17680
252.698	17727
252.70789	17800
252.71777	17757
252.72766	17709
252.73755	17658
252.74744	17754
252.75734	17727
252.76723	17692
252.77711	17585
252.787	17638
252.79689	17750
252.80678	17656
252.81667	17670
252.82655	17658
252.83644	17628
252.84633	17716
252.85622	17634
252.8661	17728
252.87599	17799
252.88588	17932
252.89577	17955
252.90565	17994
252.91554	17946
252.92543	17891
252.93532	17888
252.94521	17933
252.95509	17983
252.96498	17956
252.97487	17930
252.98476	17919
252.99463	17906
253.00452	17831
253.0144	17849
253.02429	17938
253.03418	18173
253.04407	18250
253.05396	18190
253.06383	18164
253.07372	18194
253.0836	18261
253.09349	18276
