Date and Time:                Wed May 25 13:20:23.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              262
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



251.94595	302
251.95586	296
251.96576	301
251.97566	306
251.98557	304
251.99545	303
252.00536	303
252.01526	303
252.02516	308
252.03505	306
252.04495	300
252.05486	304
252.06476	296
252.07465	309
252.08455	306
252.09445	300
252.10434	309
252.11424	297
252.12415	301
252.13403	304
252.14394	303
252.15384	306
252.16373	299
252.17363	300
252.18353	303
252.19342	298
252.20332	301
252.21321	295
252.22311	296
252.23302	303
252.2429	303
252.25281	297
252.2627	298
252.2726	302
252.28249	299
252.29239	302
252.30228	301
252.31218	299
252.32207	301
252.33197	305
252.34186	299
252.35176	302
252.36165	300
252.37155	303
252.38144	304
252.39134	302
252.40123	296
252.41112	304
252.42102	300
252.43091	305
252.44081	301
252.4507	303
252.46059	306
252.47049	296
252.48038	303
252.49028	297
252.50017	309
252.51006	301
252.51996	302
252.52985	298
252.53973	305
252.54962	299
252.55952	304
252.56941	304
252.5793	300
252.58919	302
252.59909	302
252.60898	295
252.61887	306
252.62875	305
252.63866	303
252.64854	301
252.65843	293
252.66832	302
252.67821	301
252.68811	300
252.698	304
252.70789	306
252.71777	303
252.72766	300
252.73755	305
252.74744	306
252.75734	295
252.76723	301
252.77711	304
252.787	299
252.79689	306
252.80678	299
252.81667	305
252.82655	306
252.83644	298
252.84633	298
252.85622	302
252.8661	297
252.87599	306
252.88588	301
252.89577	300
252.90565	298
252.91554	307
252.92543	310
252.93532	303
252.94521	303
252.95509	306
252.96498	301
252.97487	299
252.98476	304
252.99463	299
253.00452	297
253.0144	303
253.02429	302
253.03418	304
253.04407	298
253.05396	301
253.06383	300
253.07372	296
253.0836	304
253.09349	300
253.10338	303
253.11325	305
253.12314	301
253.13303	303
253.14291	303
253.15279	300
253.16267	298
253.17256	305
253.18245	302
253.19232	299
253.20221	303
253.2121	300
253.22197	301
253.23186	303
253.24174	298
253.25163	300
253.26151	311
