Date and Time:                Sat Jan 28 16:40:10.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         3.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	11688
207.12561	11104
207.14709	11087
207.16859	11094
207.19009	11130
207.21158	11248
207.23308	11297
207.25456	11292
207.27606	11163
207.29755	11198
207.31905	11123
207.34053	11078
207.36203	11017
207.38351	11115
207.40501	11164
207.4265	11160
207.448	11153
207.46948	11143
207.49098	11226
207.51247	11213
207.53397	11190
207.55545	11216
207.57695	11278
207.59843	11244
207.61992	11229
207.64142	11225
207.6629	11351
207.68439	11306
207.70589	11356
207.72737	11340
207.74886	11383
207.77036	11376
207.79184	11351
207.81332	11342
207.83482	11368
207.85631	11395
207.87779	11425
207.89928	11467
207.92078	11485
207.94226	11495
207.96375	11535
207.98523	11482
208.00671	11397
208.02821	11374
208.0497	11410
208.07118	11468
208.09267	11518
208.11415	11404
208.13564	11472
208.15712	11510
208.17862	11514
208.2001	11469
208.22159	11552
208.24307	11558
208.26456	11554
208.28604	11593
208.30753	11579
208.32901	11579
208.35049	11618
208.37198	11665
208.39346	11678
208.41495	11640
208.43643	11664
208.45792	11637
208.4794	11607
208.50089	11603
208.52237	11614
208.54385	11578
208.56534	11472
208.58681	11421
208.60829	11516
208.62978	11561
208.65126	11457
208.67274	11485
208.69423	11523
208.71571	11545
208.7372	11529
208.75867	11484
208.78015	11469
208.80164	11519
208.82312	11536
208.84459	11491
208.86607	11516
208.88756	11533
208.90904	11564
208.93051	11644
208.952	11724
208.97348	11629
208.99496	11638
209.01643	11575
209.03792	11643
209.0594	11618
209.08087	11562
209.10236	11572
209.12384	11601
209.14531	11682
209.16679	11633
209.18826	11622
209.20975	11691
209.23123	11736
209.2527	11705
209.27419	11629
209.29565	11704
209.31714	11678
209.33861	11744
209.36009	11762
209.38156	11869
209.40305	11835
209.42451	11826
209.446	11748
209.46747	11674
209.48895	11687
209.51042	11696
209.53191	11747
209.55338	11838
209.57484	11805
209.59633	11740
