Date and Time:                Sat Jan 28 16:54:01.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         3.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	11624
207.12561	11105
207.14709	11147
207.16859	11108
207.19009	11049
207.21158	11214
207.23308	11202
207.25456	11196
207.27606	11099
207.29755	11130
207.31905	11103
207.34053	11048
207.36203	11030
207.38351	11044
207.40501	11137
207.4265	11136
207.448	11101
207.46948	11104
207.49098	11202
207.51247	11207
207.53397	11127
207.55545	11188
207.57695	11238
207.59843	11271
207.61992	11160
207.64142	11308
207.6629	11283
207.68439	11253
207.70589	11340
207.72737	11284
207.74886	11321
207.77036	11318
207.79184	11332
207.81332	11311
207.83482	11376
207.85631	11375
207.87779	11404
207.89928	11421
207.92078	11499
207.94226	11472
207.96375	11436
207.98523	11432
208.00671	11323
208.02821	11381
208.0497	11372
208.07118	11394
208.09267	11394
208.11415	11406
208.13564	11429
208.15712	11477
208.17862	11447
208.2001	11456
208.22159	11448
208.24307	11491
208.26456	11523
208.28604	11523
208.30753	11580
208.32901	11623
208.35049	11646
208.37198	11655
208.39346	11580
208.41495	11604
208.43643	11619
208.45792	11581
208.4794	11566
208.50089	11555
208.52237	11563
208.54385	11549
208.56534	11464
208.58681	11382
208.60829	11499
208.62978	11480
208.65126	11467
208.67274	11505
208.69423	11504
208.71571	11463
208.7372	11462
208.75867	11429
208.78015	11456
208.80164	11411
208.82312	11487
208.84459	11477
208.86607	11479
208.88756	11525
208.90904	11531
208.93051	11624
208.952	11668
208.97348	11638
208.99496	11573
209.01643	11557
209.03792	11562
209.0594	11569
209.08087	11530
209.10236	11568
209.12384	11622
209.14531	11641
209.16679	11589
209.18826	11608
209.20975	11657
209.23123	11682
209.2527	11714
209.27419	11653
209.29565	11609
209.31714	11635
209.33861	11728
209.36009	11738
209.38156	11772
209.40305	11818
209.42451	11766
209.446	11693
209.46747	11692
209.48895	11622
209.51042	11660
209.53191	11672
209.55338	11749
209.57484	11778
209.59633	11682
