Date and Time:                Sat Jan 28 17:03:40.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         3.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	310
207.12561	312
207.14709	306
207.16859	310
207.19009	306
207.21158	312
207.23308	307
207.25456	303
207.27606	309
207.29755	311
207.31905	309
207.34053	316
207.36203	308
207.38351	300
207.40501	315
207.4265	307
207.448	313
207.46948	307
207.49098	306
207.51247	310
207.53397	302
207.55545	309
207.57695	308
207.59843	306
207.61992	307
207.64142	305
207.6629	316
207.68439	317
207.70589	301
207.72737	313
207.74886	301
207.77036	304
207.79184	309
207.81332	310
207.83482	313
207.85631	310
207.87779	306
207.89928	302
207.92078	310
207.94226	307
207.96375	310
207.98523	307
208.00671	307
208.02821	302
208.0497	303
208.07118	310
208.09267	307
208.11415	310
208.13564	308
208.15712	308
208.17862	311
208.2001	310
208.22159	306
208.24307	311
208.26456	306
208.28604	311
208.30753	303
208.32901	314
208.35049	311
208.37198	313
208.39346	300
208.41495	307
208.43643	304
208.45792	305
208.4794	313
208.50089	308
208.52237	310
208.54385	306
208.56534	311
208.58681	304
208.60829	312
208.62978	307
208.65126	308
208.67274	304
208.69423	307
208.71571	310
208.7372	311
208.75867	304
208.78015	309
208.80164	306
208.82312	304
208.84459	305
208.86607	302
208.88756	307
208.90904	307
208.93051	305
208.952	308
208.97348	304
208.99496	307
209.01643	305
209.03792	303
209.0594	309
209.08087	304
209.10236	308
209.12384	310
209.14531	314
209.16679	306
209.18826	306
209.20975	305
209.23123	302
209.2527	304
209.27419	307
209.29565	303
209.31714	310
209.33861	306
209.36009	312
209.38156	307
209.40305	306
209.42451	302
209.446	312
209.46747	305
209.48895	307
209.51042	308
209.53191	305
209.55338	307
209.57484	308
209.59633	306
209.6178	308
209.63927	304
209.66075	301
209.68222	306
209.7037	301
209.72517	302
209.74664	310
209.76813	306
209.7896	304
209.81107	301
209.83253	302
209.85402	305
209.87549	300
209.89696	305
209.91843	302
209.93991	305
209.96138	305
