Date and Time:                Sat Jan 28 17:11:01.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         200
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	785
207.12561	745
207.14709	717
207.16859	707
207.19009	727
207.21158	727
207.23308	706
207.25456	717
207.27606	685
207.29755	704
207.31905	709
207.34053	747
207.36203	724
207.38351	704
207.40501	703
207.4265	706
207.448	716
207.46948	697
207.49098	760
207.51247	713
207.53397	693
207.55545	717
207.57695	726
207.59843	700
207.61992	695
207.64142	718
207.6629	692
207.68439	681
207.70589	666
207.72737	678
207.74886	659
207.77036	680
207.79184	682
207.81332	698
207.83482	698
207.85631	720
207.87779	705
207.89928	692
207.92078	721
207.94226	727
207.96375	666
207.98523	700
208.00671	672
208.02821	682
208.0497	707
208.07118	702
208.09267	680
208.11415	655
208.13564	712
208.15712	669
208.17862	680
208.2001	683
208.22159	675
208.24307	697
208.26456	684
208.28604	698
208.30753	678
208.32901	770
208.35049	681
208.37198	660
208.39346	698
208.41495	655
208.43643	735
208.45792	654
208.4794	674
208.50089	651
208.52237	668
208.54385	670
208.56534	717
208.58681	734
208.60829	728
208.62978	669
208.65126	728
208.67274	651
208.69423	683
208.71571	691
208.7372	677
208.75867	639
208.78015	670
208.80164	668
208.82312	645
208.84459	686
208.86607	635
208.88756	656
208.90904	638
208.93051	652
208.952	649
208.97348	671
208.99496	647
209.01643	655
209.03792	658
209.0594	636
209.08087	660
209.10236	642
209.12384	633
209.14531	630
209.16679	689
209.18826	655
209.20975	633
209.23123	625
209.2527	636
209.27419	620
209.29565	639
209.31714	637
209.33861	603
209.36009	640
209.38156	622
209.40305	634
209.42451	674
209.446	709
209.46747	615
209.48895	625
209.51042	629
209.53191	611
209.55338	636
209.57484	633
209.59633	623
209.6178	650
209.63927	641
209.66075	654
209.68222	599
209.7037	611
209.72517	618
209.74664	629
209.76813	622
209.7896	671
209.81107	624
209.83253	601
209.85402	626
209.87549	653
209.89696	625
209.91843	616
209.93991	599
209.96138	625
