Date and Time:                Sat Jan 28 16:44:18.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         200
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	3075
207.12561	2938
207.14709	2919
207.16859	2915
207.19009	2929
207.21158	2928
207.23308	2886
207.25456	2926
207.27606	2867
207.29755	2896
207.31905	2902
207.34053	2940
207.36203	2911
207.38351	2885
207.40501	2911
207.4265	2889
207.448	2926
207.46948	2912
207.49098	2940
207.51247	2927
207.53397	2867
207.55545	2889
207.57695	2913
207.59843	2887
207.61992	2888
207.64142	2915
207.6629	2863
207.68439	2857
207.70589	2842
207.72737	2862
207.74886	2850
207.77036	2844
207.79184	2885
207.81332	2878
207.83482	2882
207.85631	2890
207.87779	2888
207.89928	2869
207.92078	2887
207.94226	2915
207.96375	2853
207.98523	2885
208.00671	2865
208.02821	2849
208.0497	2899
208.07118	2920
208.09267	2859
208.11415	2840
208.13564	2856
208.15712	2836
208.17862	2841
208.2001	2852
208.22159	2873
208.24307	2865
208.26456	2892
208.28604	2867
208.30753	2861
208.32901	2942
208.35049	2864
208.37198	2848
208.39346	2908
208.41495	2834
208.43643	2956
208.45792	2831
208.4794	2852
208.50089	2856
208.52237	2859
208.54385	2873
208.56534	2907
208.58681	2869
208.60829	2864
208.62978	2857
208.65126	2917
208.67274	2841
208.69423	2888
208.71571	2895
208.7372	2878
208.75867	2841
208.78015	2837
208.80164	2853
208.82312	2832
208.84459	2864
208.86607	2815
208.88756	2831
208.90904	2841
208.93051	2865
208.952	2840
208.97348	2824
208.99496	2808
209.01643	2847
209.03792	2932
209.0594	2837
209.08087	2826
209.10236	2826
209.12384	2820
209.14531	2809
209.16679	2888
209.18826	2827
209.20975	2816
209.23123	2802
209.2527	2807
209.27419	2810
209.29565	2826
209.31714	2822
209.33861	2790
209.36009	2787
209.38156	2824
209.40305	2820
209.42451	2855
209.446	2902
209.46747	2798
209.48895	2824
209.51042	2822
209.53191	2786
209.55338	2820
209.57484	2818
209.59633	2806
