Date and Time:                Sat Jan 28 16:53:52.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         3.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              229
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



207.10411	11619
207.12561	11112
207.14709	11070
207.16859	11085
207.19009	11052
207.21158	11231
207.23308	11243
207.25456	11250
207.27606	11151
207.29755	11114
207.31905	11130
207.34053	10987
207.36203	10992
207.38351	11096
207.40501	11061
207.4265	11117
207.448	11099
207.46948	11142
207.49098	11173
207.51247	11191
207.53397	11105
207.55545	11185
207.57695	11227
207.59843	11211
207.61992	11235
207.64142	11227
207.6629	11305
207.68439	11331
207.70589	11274
207.72737	11294
207.74886	11301
207.77036	11355
207.79184	11339
207.81332	11297
207.83482	11316
207.85631	11358
207.87779	11321
207.89928	11414
207.92078	11419
207.94226	11450
207.96375	11477
207.98523	11421
208.00671	11358
208.02821	11355
208.0497	11318
208.07118	11391
208.09267	11402
208.11415	11422
208.13564	11469
208.15712	11467
208.17862	11429
208.2001	11467
208.22159	11470
208.24307	11544
208.26456	11467
208.28604	11479
208.30753	11592
208.32901	11578
208.35049	11624
208.37198	11637
208.39346	11570
208.41495	11562
208.43643	11575
208.45792	11592
208.4794	11551
208.50089	11557
208.52237	11485
208.54385	11466
208.56534	11469
208.58681	11390
208.60829	11454
208.62978	11510
208.65126	11467
208.67274	11498
208.69423	11495
208.71571	11469
208.7372	11488
208.75867	11474
208.78015	11496
208.80164	11466
208.82312	11434
208.84459	11491
208.86607	11479
208.88756	11490
208.90904	11557
208.93051	11584
208.952	11631
208.97348	11608
208.99496	11580
209.01643	11515
209.03792	11534
209.0594	11565
209.08087	11525
209.10236	11540
209.12384	11642
209.14531	11604
209.16679	11692
209.18826	11565
209.20975	11633
209.23123	11659
209.2527	11682
209.27419	11637
209.29565	11632
209.31714	11670
209.33861	11640
209.36009	11689
209.38156	11808
209.40305	11795
209.42451	11752
209.446	11676
209.46747	11706
209.48895	11662
209.51042	11649
209.53191	11690
209.55338	11753
209.57484	11744
209.59633	11660
