Date and Time:                Sun Jan 29 14:55:12.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	302
368.99429	298
369.01495	306
369.03564	301
369.0563	299
369.077	308
369.09766	302
369.11832	301
369.13901	308
369.15967	304
369.18033	299
369.20102	300
369.22168	310
369.24237	302
369.26303	308
369.28369	299
369.30438	309
369.32504	303
369.3457	301
369.36636	303
369.38705	306
369.40771	306
369.42838	309
369.44907	305
369.46973	300
369.49039	306
369.51105	294
369.53174	300
369.5524	299
369.57306	299
369.59372	303
369.61441	300
369.63507	307
369.65573	304
369.67639	304
369.69705	299
369.71774	299
369.7384	292
369.75906	308
369.77972	304
369.80038	310
369.82104	301
369.84174	305
369.8624	302
369.88306	294
369.90372	301
369.92438	302
369.94504	298
369.9657	304
369.98636	299
370.00702	305
370.02771	306
370.04837	302
370.06903	303
370.08969	300
370.11035	304
370.13101	308
370.15167	302
370.17233	304
370.19299	302
370.21365	298
370.23431	308
370.25497	307
370.27563	293
370.2963	305
370.31696	297
370.33762	303
370.35828	301
370.37894	303
370.3996	301
370.42026	302
370.44092	304
370.46155	299
370.48221	305
370.50287	303
370.52353	300
370.54419	301
370.56485	299
370.58551	300
370.60617	309
370.62683	303
370.64746	304
370.66812	309
370.68878	304
370.70944	298
370.7301	299
370.75076	300
370.77139	308
370.79205	303
370.81271	304
370.83337	299
370.85403	302
370.87466	299
370.89532	304
370.91599	306
370.93665	297
370.95728	301
370.97794	299
370.9986	297
371.01926	305
371.03989	303
371.06055	306
371.08121	302
371.10184	302
371.1225	299
371.14316	301
371.16379	305
371.18445	300
371.20511	296
371.22574	306
371.2464	311
371.26706	302
371.28769	302
371.30835	301
371.32901	301
371.34964	303
371.3703	304
371.39093	303
371.41159	303
371.43225	308
371.45288	304
371.47354	299
371.49417	305
371.51483	297
371.53546	308
371.55612	297
371.57675	302
371.59741	303
371.61804	309
371.6387	298
371.65933	300
371.67999	301
371.70062	302
