Date and Time:                Sun Jan 29 14:55:24.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	304
368.99429	302
369.01495	306
369.03564	311
369.0563	309
369.077	306
369.09766	305
369.11832	303
369.13901	302
369.15967	310
369.18033	307
369.20102	309
369.22168	314
369.24237	310
369.26303	306
369.28369	311
369.30438	309
369.32504	305
369.3457	300
369.36636	305
369.38705	303
369.40771	310
369.42838	309
369.44907	307
369.46973	301
369.49039	312
369.51105	301
369.53174	306
369.5524	304
369.57306	307
369.59372	304
369.61441	306
369.63507	309
369.65573	306
369.67639	306
369.69705	302
369.71774	305
369.7384	303
369.75906	308
369.77972	309
369.80038	303
369.82104	303
369.84174	301
369.8624	309
369.88306	302
369.90372	307
369.92438	302
369.94504	304
369.9657	304
369.98636	302
370.00702	300
370.02771	304
370.04837	308
370.06903	306
370.08969	305
370.11035	307
370.13101	306
370.15167	302
370.17233	311
370.19299	305
370.21365	309
370.23431	302
370.25497	302
370.27563	304
370.2963	298
370.31696	307
370.33762	305
370.35828	310
370.37894	311
370.3996	312
370.42026	307
370.44092	301
370.46155	304
370.48221	308
370.50287	301
370.52353	303
370.54419	312
370.56485	304
370.58551	299
370.60617	313
370.62683	304
370.64746	308
370.66812	302
370.68878	307
370.70944	300
370.7301	300
370.75076	303
370.77139	305
370.79205	308
370.81271	302
370.83337	306
370.85403	302
370.87466	301
370.89532	308
370.91599	305
370.93665	307
370.95728	303
370.97794	313
370.9986	311
371.01926	309
371.03989	305
371.06055	304
371.08121	304
371.10184	305
371.1225	308
371.14316	304
371.16379	304
371.18445	310
371.20511	307
371.22574	309
371.2464	308
371.26706	305
371.28769	304
371.30835	307
371.32901	297
371.34964	305
371.3703	303
371.39093	303
371.41159	302
371.43225	301
371.45288	305
371.47354	304
371.49417	302
371.51483	305
371.53546	301
371.55612	302
371.57675	307
371.59741	302
371.61804	309
371.6387	305
371.65933	301
371.67999	298
371.70062	303
371.72128	300
