Date and Time:                Sun Jan 29 14:50:19.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	34638
368.99429	32954
369.01495	32990
369.03564	32920
369.0563	32973
369.077	33406
369.09766	33333
369.11832	33174
369.13901	32935
369.15967	32795
369.18033	32642
369.20102	32378
369.22168	32177
369.24237	32340
369.26303	32523
369.28369	32436
369.30438	32328
369.32504	32429
369.3457	32347
369.36636	32366
369.38705	32234
369.40771	32338
369.42838	32340
369.44907	32308
369.46973	32052
369.49039	31923
369.51105	31924
369.53174	31742
369.5524	31872
369.57306	31959
369.59372	32047
369.61441	32138
369.63507	32313
369.65573	32116
369.67639	31816
369.69705	31952
369.71774	32035
369.7384	32211
369.75906	32250
369.77972	32348
369.80038	32217
369.82104	32207
369.84174	32056
369.8624	32063
369.88306	31976
369.90372	32079
369.92438	32136
369.94504	32034
369.9657	32077
369.98636	31808
370.00702	31797
370.02771	31792
370.04837	31791
370.06903	31983
370.08969	31942
370.11035	31720
370.13101	31597
370.15167	31574
370.17233	31667
370.19299	31997
370.21365	31918
370.23431	31868
370.25497	31863
370.27563	31887
370.2963	31784
370.31696	31665
370.33762	31687
370.35828	31471
370.37894	31240
370.3996	30910
370.42026	31009
370.44092	30808
370.46155	30791
370.48221	30725
370.50287	30719
370.52353	30655
370.54419	30495
370.56485	30513
370.58551	30415
370.60617	30444
370.62683	30407
370.64746	30438
370.66812	30729
370.68878	30959
370.70944	31129
370.7301	31015
370.75076	30921
370.77139	30699
370.79205	30406
370.81271	30299
370.83337	30475
370.85403	30394
370.87466	30390
370.89532	30331
370.91599	30224
370.93665	30086
370.95728	30044
370.97794	30045
370.9986	30251
371.01926	30507
371.03989	30271
371.06055	30131
371.08121	30057
371.10184	30294
371.1225	30526
371.14316	30569
371.16379	30786
371.18445	30786
371.20511	30745
371.22574	30527
371.2464	30611
371.26706	30595
371.28769	30555
371.30835	30542
371.32901	30702
371.34964	30685
371.3703	30565
