Date and Time:                Sun Jan 29 14:54:30.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	34277
368.99429	32772
369.01495	32771
369.03564	32655
369.0563	32739
369.077	33203
369.09766	32947
369.11832	32868
369.13901	32733
369.15967	32465
369.18033	32363
369.20102	32148
369.22168	31937
369.24237	32102
369.26303	32298
369.28369	32281
369.30438	32161
369.32504	32158
369.3457	32059
369.36636	32091
369.38705	31953
369.40771	32125
369.42838	32053
369.44907	31925
369.46973	31825
369.49039	31659
369.51105	31676
369.53174	31446
369.5524	31589
369.57306	31671
369.59372	31861
369.61441	31928
369.63507	32053
369.65573	31800
369.67639	31627
369.69705	31665
369.71774	31883
369.7384	31981
369.75906	32002
369.77972	32088
369.80038	32036
369.82104	31996
369.84174	31809
369.8624	31767
369.88306	31833
369.90372	31813
369.92438	31862
369.94504	31909
369.9657	31779
369.98636	31480
370.00702	31571
370.02771	31416
370.04837	31595
370.06903	31752
370.08969	31681
370.11035	31526
370.13101	31306
370.15167	31266
370.17233	31456
370.19299	31651
370.21365	31647
370.23431	31566
370.25497	31574
370.27563	31615
370.2963	31538
370.31696	31409
370.33762	31330
370.35828	31199
370.37894	30965
370.3996	30699
370.42026	30750
370.44092	30693
370.46155	30504
370.48221	30419
370.50287	30432
370.52353	30416
370.54419	30358
370.56485	30252
370.58551	30180
370.60617	30115
370.62683	30081
370.64746	30202
370.66812	30536
370.68878	30678
370.70944	30809
370.7301	30752
370.75076	30684
370.77139	30468
370.79205	30135
370.81271	30081
370.83337	30214
370.85403	30187
370.87466	30146
370.89532	30126
370.91599	29955
370.93665	29831
370.95728	29752
370.97794	29850
370.9986	30013
371.01926	30234
371.03989	30003
371.06055	29927
371.08121	29809
371.10184	29922
371.1225	30294
371.14316	30355
371.16379	30518
371.18445	30467
371.20511	30443
371.22574	30159
371.2464	30353
371.26706	30364
371.28769	30237
371.30835	30402
371.32901	30405
371.34964	30464
371.3703	30313
