Date and Time:                Sun Jan 29 14:50:13.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	34629
368.99429	33071
369.01495	33191
369.03564	32925
369.0563	33063
369.077	33487
369.09766	33455
369.11832	33117
369.13901	32991
369.15967	32805
369.18033	32699
369.20102	32425
369.22168	32281
369.24237	32397
369.26303	32588
369.28369	32576
369.30438	32439
369.32504	32447
369.3457	32331
369.36636	32450
369.38705	32218
369.40771	32412
369.42838	32365
369.44907	32343
369.46973	32176
369.49039	32062
369.51105	32044
369.53174	31803
369.5524	31934
369.57306	31913
369.59372	32147
369.61441	32203
369.63507	32248
369.65573	32074
369.67639	31955
369.69705	32011
369.71774	32111
369.7384	32215
369.75906	32326
369.77972	32387
369.80038	32298
369.82104	32270
369.84174	32043
369.8624	32093
369.88306	32121
369.90372	32138
369.92438	32186
369.94504	32110
369.9657	32059
369.98636	31856
370.00702	31851
370.02771	31795
370.04837	31857
370.06903	31971
370.08969	32042
370.11035	31793
370.13101	31607
370.15167	31464
370.17233	31696
370.19299	31977
370.21365	31880
370.23431	31948
370.25497	31838
370.27563	31896
370.2963	31810
370.31696	31729
370.33762	31596
370.35828	31412
370.37894	31312
370.3996	31067
370.42026	31050
370.44092	30960
370.46155	30850
370.48221	30663
370.50287	30727
370.52353	30677
370.54419	30588
370.56485	30625
370.58551	30456
370.60617	30368
370.62683	30389
370.64746	30506
370.66812	30742
370.68878	31054
370.70944	31092
370.7301	30979
370.75076	31003
370.77139	30723
370.79205	30422
370.81271	30337
370.83337	30550
370.85403	30420
370.87466	30457
370.89532	30330
370.91599	30183
370.93665	30219
370.95728	30064
370.97794	30068
370.9986	30361
371.01926	30568
371.03989	30259
371.06055	30191
371.08121	30075
371.10184	30283
371.1225	30562
371.14316	30611
371.16379	30815
371.18445	30893
371.20511	30766
371.22574	30615
371.2464	30676
371.26706	30615
371.28769	30578
371.30835	30672
371.32901	30708
371.34964	30752
371.3703	30625
