Date and Time:                Sat Jan 28 14:47:14.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              340
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



318.67844	35927
318.6994	34622
318.72034	34598
318.7413	34447
318.76227	34452
318.7832	35159
318.80417	34928
318.8251	34741
318.84607	34528
318.867	34557
318.88797	34322
318.90891	33990
318.92987	33812
318.95081	34033
318.97177	34103
318.99271	34107
319.01367	33991
319.03461	34097
319.05557	34159
319.07651	34218
319.09747	34021
319.11841	34131
319.13937	34095
319.16031	34157
319.18127	33919
319.20221	33865
319.22318	33722
319.24411	33682
319.26505	33727
319.28601	33773
319.30695	33968
319.32791	34075
319.34885	34215
319.36978	34118
319.39075	33877
319.41168	34012
319.43262	34227
319.45358	34244
319.47452	34249
319.49545	34458
319.51642	34315
319.53735	34328
319.55829	34166
319.57925	34149
319.60019	34159
319.62112	34297
319.64209	34317
319.66302	34346
319.68396	34148
319.7049	34098
319.72586	33980
319.7468	34008
319.76773	34058
319.78867	34311
319.80963	34410
319.83057	34180
319.8515	34025
319.87244	33932
319.8934	34152
319.91434	34453
319.93527	34333
319.95621	34264
319.97714	34266
319.99811	34390
320.01904	34312
320.03998	34208
320.06091	34142
320.08185	33900
320.10278	33527
320.12375	33339
320.14468	33258
320.16562	33217
320.18655	33103
320.20749	33056
320.22842	33099
320.24936	33048
320.27029	32993
320.29123	32917
320.31216	32816
320.33313	32805
320.35406	33098
320.375	33013
320.39594	33470
320.41687	33668
320.43781	33802
320.45874	33602
320.47968	33622
320.50061	33605
320.52155	33104
320.54248	33094
320.56342	33174
320.58435	33213
320.60529	33058
320.62622	32942
320.64716	32855
320.66809	32741
320.68903	32678
320.70996	32711
320.7309	33012
320.75183	33291
320.77274	33234
320.79367	32885
320.81461	32903
320.83554	32989
320.85648	33438
320.87741	33580
320.89835	33802
320.91928	33932
320.94022	33794
320.96115	33715
320.98206	33764
321.00299	33649
321.02393	33522
321.04486	33619
321.0658	33760
321.08673	33761
321.10764	33783
