Date and Time:                Sat Jan 28 14:47:08.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              340
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



318.67844	35951
318.6994	34536
318.72034	34627
318.7413	34409
318.76227	34489
318.7832	35040
318.80417	34934
318.8251	34852
318.84607	34587
318.867	34531
318.88797	34362
318.90891	34085
318.92987	33808
318.95081	33941
318.97177	34190
318.99271	34135
319.01367	34015
319.03461	34070
319.05557	34107
319.07651	34087
319.09747	34017
319.11841	34141
319.13937	34011
319.16031	34101
319.18127	33963
319.20221	33791
319.22318	33851
319.24411	33698
319.26505	33763
319.28601	33810
319.30695	34041
319.32791	34150
319.34885	34245
319.36978	34270
319.39075	33921
319.41168	34034
319.43262	34291
319.45358	34272
319.47452	34364
319.49545	34532
319.51642	34277
319.53735	34345
319.55829	34185
319.57925	34140
319.60019	34151
319.62112	34251
319.64209	34380
319.66302	34426
319.68396	34183
319.7049	34165
319.72586	34025
319.7468	34102
319.76773	34086
319.78867	34361
319.80963	34387
319.83057	34181
319.8515	34037
319.87244	33900
319.8934	34177
319.91434	34468
319.93527	34387
319.95621	34333
319.97714	34239
319.99811	34375
320.01904	34247
320.03998	34223
320.06091	34139
320.08185	33907
320.10278	33596
320.12375	33344
320.14468	33294
320.16562	33267
320.18655	33163
320.20749	33144
320.22842	33161
320.24936	32954
320.27029	33095
320.29123	32922
320.31216	32939
320.33313	32918
320.35406	33029
320.375	33054
320.39594	33479
320.41687	33691
320.43781	33766
320.45874	33642
320.47968	33707
320.50061	33516
320.52155	33079
320.54248	33082
320.56342	33271
320.58435	33168
320.60529	33133
320.62622	32958
320.64716	32927
320.66809	32823
320.68903	32820
320.70996	32833
320.7309	33057
320.75183	33288
320.77274	33247
320.79367	32979
320.81461	32942
320.83554	33078
320.85648	33518
320.87741	33653
320.89835	33836
320.91928	33980
320.94022	33922
320.96115	33667
320.98206	33806
321.00299	33674
321.02393	33513
321.04486	33729
321.0658	33754
321.08673	33800
321.10764	33784
