Date and Time:                Tue Apr 26 16:47:22.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	376
338.81461	370
338.83545	365
338.85629	359
338.87714	363
338.89798	373
338.91882	367
338.93967	372
338.96051	362
338.98132	366
339.00217	366
339.02301	369
339.04385	362
339.0647	360
339.08554	363
339.10638	367
339.12723	370
339.14807	363
339.16891	377
339.18976	361
339.2106	363
339.23145	357
339.25226	368
339.2731	365
339.29395	357
339.31479	369
339.33563	365
339.35648	364
339.37732	364
339.39813	366
339.41898	362
339.43982	363
339.46066	358
339.48151	362
339.50232	361
339.52316	372
339.54401	366
339.56485	365
339.58566	370
339.60651	369
339.62735	359
339.64819	364
339.66901	361
339.68985	354
339.71069	366
339.73154	360
339.75235	366
339.77319	356
339.79404	367
339.81485	366
339.83569	360
339.85654	362
339.87735	361
339.89819	365
339.91904	365
339.93985	373
339.96069	357
339.98154	363
340.00235	360
340.02319	355
340.04404	364
340.06485	362
340.08569	370
340.10651	357
340.12735	359
340.14816	358
340.16901	357
340.18985	366
340.21066	368
340.23151	367
340.25232	354
340.27316	361
340.29398	370
340.31482	354
340.33563	365
340.35648	366
340.37729	363
340.39813	363
340.41895	367
340.43979	356
340.4606	351
340.48145	364
340.50226	357
340.5231	359
340.54391	353
340.56476	360
340.58557	350
340.60638	360
340.62723	359
340.64804	366
340.66888	358
340.6897	362
340.71051	358
340.73135	364
340.75217	362
340.77301	353
340.79382	365
340.81464	353
340.83548	357
340.85629	355
340.87711	352
340.89795	358
340.91876	358
340.93958	354
340.96042	352
340.98123	360
341.00204	350
341.02286	353
341.0437	364
341.06451	357
341.08533	352
341.10617	360
341.12698	356
341.1478	353
341.16861	357
341.18945	361
341.21027	354
341.23108	362
341.25189	364
341.27271	350
341.29355	349
341.31436	352
341.33517	350
341.35599	354
341.3768	351
341.39761	363
341.41846	353
341.43927	355
341.46008	352
341.4809	357
341.50171	356
341.52252	355
341.54333	350
