Date and Time:                Tue Apr 26 16:46:46.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.05
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	298
338.81461	304
338.83545	302
338.85629	305
338.87714	305
338.89798	301
338.91882	298
338.93967	300
338.96051	299
338.98132	302
339.00217	298
339.02301	303
339.04385	301
339.0647	305
339.08554	303
339.10638	302
339.12723	297
339.14807	307
339.16891	306
339.18976	303
339.2106	302
339.23145	301
339.25226	299
339.2731	307
339.29395	305
339.31479	298
339.33563	300
339.35648	301
339.37732	304
339.39813	302
339.41898	306
339.43982	304
339.46066	300
339.48151	303
339.50232	302
339.52316	307
339.54401	303
339.56485	300
339.58566	301
339.60651	299
339.62735	303
339.64819	302
339.66901	306
339.68985	304
339.71069	299
339.73154	297
339.75235	304
339.77319	299
339.79404	302
339.81485	302
339.83569	298
339.85654	305
339.87735	296
339.89819	297
339.91904	305
339.93985	306
339.96069	300
339.98154	301
340.00235	297
340.02319	302
340.04404	295
340.06485	300
340.08569	302
340.10651	301
340.12735	298
340.14816	296
340.16901	300
340.18985	299
340.21066	306
340.23151	302
340.25232	300
340.27316	301
340.29398	309
340.31482	300
340.33563	302
340.35648	307
340.37729	304
340.39813	296
340.41895	301
340.43979	304
340.4606	303
340.48145	299
340.50226	306
340.5231	297
340.54391	298
340.56476	309
340.58557	301
340.60638	300
340.62723	299
340.64804	296
340.66888	301
340.6897	301
340.71051	303
340.73135	299
340.75217	305
340.77301	295
340.79382	300
340.81464	295
340.83548	303
340.85629	303
340.87711	301
340.89795	297
340.91876	307
340.93958	305
340.96042	296
340.98123	302
341.00204	300
341.02286	306
341.0437	304
341.06451	298
341.08533	299
341.10617	304
341.12698	303
341.1478	304
341.16861	301
341.18945	297
341.21027	299
341.23108	299
341.25189	304
341.27271	302
341.29355	304
341.31436	298
341.33517	294
341.35599	297
341.3768	295
341.39761	296
341.41846	301
341.43927	301
341.46008	300
341.4809	299
341.50171	305
341.52252	301
341.54333	299
