Date and Time:                Sat Jan 28 16:10:15.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	10787
268.42731	10014
268.44852	9801
268.46973	9599
268.49094	9616
268.51215	9551
268.53336	9441
268.55457	9408
268.57578	9317
268.59698	9302
268.61819	9256
268.6394	9161
268.66061	9175
268.68179	9161
268.703	9142
268.72421	9203
268.74542	9207
268.76663	9212
268.78784	9244
268.80905	9217
268.83026	9239
268.85147	9265
268.87268	9248
268.89389	9207
268.91507	9184
268.93628	9183
268.95749	9166
268.9787	9174
268.99991	9200
269.02112	9234
269.04233	9276
269.06351	9249
269.08472	9272
269.10593	9260
269.12714	9205
269.14835	9285
269.16953	9293
269.19073	9287
269.21194	9303
269.23315	9283
269.25436	9325
269.27554	9257
269.29675	9169
269.31796	9160
269.33917	9191
269.36035	9288
269.38156	9279
269.40277	9330
269.42398	9292
269.44516	9171
269.46637	9253
269.48758	9200
269.50876	9235
269.52997	9285
269.55118	9325
269.57236	9308
269.59357	9245
269.61478	9248
269.63599	9322
269.65717	9412
269.67838	9321
269.69955	9346
269.72076	9370
269.74197	9348
269.76315	9354
269.78436	9320
269.80557	9267
269.82675	9278
269.84796	9226
269.86914	9091
269.89035	9113
269.91156	9150
269.93274	9064
269.95395	9053
269.97513	9098
269.99634	9102
270.01752	9043
270.03873	9081
270.05994	9122
270.08112	9147
270.10233	9097
270.1235	9088
270.14471	9221
270.16589	9237
270.1871	9226
270.20828	9262
270.22949	9261
270.25067	9216
270.27188	9166
270.29306	9170
270.31427	9188
270.33545	9187
270.35666	9151
270.37784	9147
270.39902	9158
270.42023	9181
270.44141	9123
270.46262	9112
270.4838	9167
270.505	9191
270.52618	9202
270.54736	9118
270.56857	9178
270.58975	9190
270.61096	9207
270.63214	9293
270.65332	9370
270.67453	9377
270.69571	9357
270.71689	9282
270.7381	9294
270.75928	9287
270.78046	9304
270.80167	9268
270.82285	9352
270.84402	9332
270.86523	9225
