Date and Time:                Sat Jan 28 16:11:47.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	20318
268.42731	19408
268.44852	19423
268.46973	19288
268.49094	19393
268.51215	19544
268.53336	19573
268.55457	19415
268.57578	19322
268.59698	19326
268.61819	19271
268.6394	18993
268.66061	18991
268.68179	18985
268.703	19069
268.72421	19166
268.74542	19108
268.76663	19148
268.78784	19146
268.80905	19111
268.83026	19072
268.85147	19111
268.87268	19114
268.89389	19053
268.91507	19075
268.93628	18968
268.95749	18987
268.9787	18970
268.99991	19022
269.02112	18989
269.04233	19150
269.06351	19158
269.08472	19196
269.10593	19145
269.12714	19011
269.14835	19099
269.16953	19178
269.19073	19298
269.21194	19251
269.23315	19318
269.25436	19235
269.27554	19184
269.29675	19066
269.31796	19043
269.33917	19066
269.36035	19289
269.38156	19303
269.40277	19293
269.42398	19236
269.44516	19139
269.46637	19215
269.48758	19192
269.50876	19192
269.52997	19369
269.55118	19371
269.57236	19335
269.59357	19174
269.61478	19245
269.63599	19384
269.65717	19498
269.67838	19432
269.69955	19468
269.72076	19523
269.74197	19492
269.76315	19506
269.78436	19515
269.80557	19452
269.82675	19454
269.84796	19193
269.86914	19086
269.89035	19133
269.91156	19043
269.93274	19052
269.95395	19087
269.97513	19159
269.99634	19104
270.01752	19069
270.03873	19162
270.05994	19164
270.08112	19176
270.10233	19213
270.1235	19329
270.14471	19533
270.16589	19607
270.1871	19694
270.20828	19680
270.22949	19767
270.25067	19606
270.27188	19646
270.29306	19600
270.31427	19723
270.33545	19754
270.35666	19776
270.37784	19656
270.39902	19698
270.42023	19702
270.44141	19612
270.46262	19662
270.4838	19899
270.505	19972
270.52618	19893
270.54736	19780
270.56857	19877
270.58975	19954
270.61096	20090
270.63214	20190
270.65332	20327
270.67453	20493
270.69571	20553
270.71689	20391
270.7381	20457
270.75928	20421
270.78046	20417
270.80167	20411
270.82285	20596
270.84402	20615
270.86523	20508
