Date and Time:                Sat Jan 28 16:11:16.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	20563
268.42731	19702
268.44852	19601
268.46973	19622
268.49094	19667
268.51215	19828
268.53336	19799
268.55457	19747
268.57578	19635
268.59698	19628
268.61819	19551
268.6394	19297
268.66061	19165
268.68179	19284
268.703	19360
268.72421	19414
268.74542	19454
268.76663	19494
268.78784	19516
268.80905	19471
268.83026	19446
268.85147	19407
268.87268	19432
268.89389	19427
268.91507	19389
268.93628	19367
268.95749	19374
268.9787	19298
268.99991	19332
269.02112	19328
269.04233	19411
269.06351	19472
269.08472	19511
269.10593	19453
269.12714	19410
269.14835	19461
269.16953	19510
269.19073	19530
269.21194	19568
269.23315	19596
269.25436	19519
269.27554	19393
269.29675	19346
269.31796	19323
269.33917	19341
269.36035	19512
269.38156	19615
269.40277	19504
269.42398	19435
269.44516	19457
269.46637	19323
269.48758	19364
269.50876	19445
269.52997	19469
269.55118	19535
269.57236	19477
269.59357	19397
269.61478	19361
269.63599	19530
269.65717	19637
269.67838	19526
269.69955	19635
269.72076	19608
269.74197	19545
269.76315	19595
269.78436	19620
269.80557	19475
269.82675	19442
269.84796	19204
269.86914	19019
269.89035	19058
269.91156	19015
269.93274	19042
269.95395	19021
269.97513	19056
269.99634	19054
270.01752	19017
270.03873	19022
270.05994	19036
270.08112	18974
270.10233	19054
270.1235	19185
270.14471	19316
270.16589	19429
270.1871	19442
270.20828	19463
270.22949	19460
270.25067	19421
270.27188	19316
270.29306	19306
270.31427	19438
270.33545	19447
270.35666	19486
270.37784	19379
270.39902	19384
270.42023	19376
270.44141	19355
270.46262	19356
270.4838	19516
270.505	19580
270.52618	19606
270.54736	19453
270.56857	19512
270.58975	19668
270.61096	19721
270.63214	19886
270.65332	19999
270.67453	20140
270.69571	20127
270.71689	20027
270.7381	20085
270.75928	20020
270.78046	19974
270.80167	20060
270.82285	20179
270.84402	20194
270.86523	20110
