Date and Time:                Mon Oct 17 14:17:09.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	306
258.67709	307
258.69836	300
258.7196	308
258.74088	303
258.76215	308
258.78339	297
258.80466	302
258.8259	305
258.84717	305
258.86841	304
258.88968	302
258.91092	305
258.93219	304
258.95343	309
258.9747	305
258.99594	307
259.01721	303
259.03845	306
259.05969	302
259.08096	305
259.1022	306
259.12347	306
259.14471	305
259.16599	299
259.18723	303
259.2085	303
259.22974	302
259.25098	300
259.27225	309
259.29349	303
259.31473	304
259.336	307
259.35724	305
259.37851	300
259.39975	301
259.42099	304
259.44226	303
259.4635	306
259.48474	307
259.50601	305
259.52725	308
259.54849	297
259.56976	301
259.591	299
259.61224	302
259.63351	302
259.65475	306
259.67599	306
259.69724	307
259.71851	303
259.73975	303
259.76099	300
259.78223	305
259.8035	308
259.82474	305
259.84598	302
259.86722	303
259.88849	307
259.90973	303
259.93097	304
259.95221	298
259.97345	304
259.99472	306
260.01596	298
260.0372	301
260.05844	310
260.07968	297
260.10095	311
260.12219	300
260.14343	306
260.16467	306
260.18591	306
260.20715	304
260.22839	310
260.24966	298
260.2709	304
260.29214	304
260.31339	308
260.33463	297
260.35587	301
260.37711	304
260.39835	303
260.41959	304
260.44083	305
260.46207	300
260.48331	306
260.50458	302
260.52582	300
260.54706	300
260.5683	303
260.58954	309
260.61078	302
260.63202	305
260.65326	308
260.6745	303
260.69574	305
260.71698	303
260.73822	299
260.75946	303
260.7807	302
260.80194	307
260.82318	303
260.84442	308
260.86563	302
260.88687	302
260.90811	304
260.92935	299
260.95059	306
260.97183	303
260.99307	307
261.01431	298
261.03555	297
261.05679	304
261.07803	307
261.09924	299
261.12048	304
261.14172	299
261.16296	307
261.1842	307
261.20544	300
261.22668	297
261.24789	302
261.26913	308
261.29037	306
261.31161	309
261.33286	304
261.3541	302
261.37531	305
261.39655	301
261.41779	302
261.43903	301
261.46027	303
