Date and Time:                Mon Oct 17 14:33:28.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	303
258.67709	304
258.69836	309
258.7196	310
258.74088	302
258.76215	302
258.78339	304
258.80466	306
258.8259	303
258.84717	303
258.86841	303
258.88968	304
258.91092	307
258.93219	306
258.95343	301
258.9747	309
258.99594	299
259.01721	311
259.03845	304
259.05969	307
259.08096	305
259.1022	306
259.12347	309
259.14471	299
259.16599	308
259.18723	306
259.2085	307
259.22974	302
259.25098	308
259.27225	300
259.29349	305
259.31473	307
259.336	309
259.35724	312
259.37851	301
259.39975	297
259.42099	303
259.44226	303
259.4635	309
259.48474	305
259.50601	304
259.52725	305
259.54849	299
259.56976	306
259.591	301
259.61224	306
259.63351	312
259.65475	302
259.67599	307
259.69724	304
259.71851	305
259.73975	301
259.76099	304
259.78223	305
259.8035	306
259.82474	308
259.84598	300
259.86722	309
259.88849	299
259.90973	298
259.93097	306
259.95221	304
259.97345	309
259.99472	301
260.01596	307
260.0372	301
260.05844	312
260.07968	310
260.10095	308
260.12219	306
260.14343	301
260.16467	304
260.18591	307
260.20715	300
260.22839	307
260.24966	304
260.2709	297
260.29214	303
260.31339	302
260.33463	305
260.35587	298
260.37711	301
260.39835	304
260.41959	300
260.44083	305
260.46207	306
260.48331	300
260.50458	307
260.52582	302
260.54706	304
260.5683	297
260.58954	304
260.61078	309
260.63202	302
260.65326	306
260.6745	304
260.69574	301
260.71698	312
260.73822	299
260.75946	305
260.7807	305
260.80194	303
260.82318	304
260.84442	300
260.86563	308
260.88687	310
260.90811	301
260.92935	308
260.95059	301
260.97183	301
260.99307	304
261.01431	304
261.03555	303
261.05679	305
261.07803	310
261.09924	304
261.12048	307
261.14172	311
261.16296	304
261.1842	308
261.20544	299
261.22668	308
261.24789	304
261.26913	302
261.29037	303
261.31161	303
261.33286	303
261.3541	304
261.37531	306
261.39655	300
261.41779	309
261.43903	305
261.46027	306
