Date and Time:                Mon Oct 17 14:48:39.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	295
258.67709	303
258.69836	307
258.7196	306
258.74088	302
258.76215	303
258.78339	306
258.80466	299
258.8259	304
258.84717	306
258.86841	306
258.88968	300
258.91092	304
258.93219	310
258.95343	301
258.9747	303
258.99594	305
259.01721	304
259.03845	305
259.05969	301
259.08096	306
259.1022	301
259.12347	306
259.14471	303
259.16599	307
259.18723	302
259.2085	301
259.22974	301
259.25098	303
259.27225	308
259.29349	302
259.31473	307
259.336	302
259.35724	304
259.37851	299
259.39975	300
259.42099	309
259.44226	297
259.4635	306
259.48474	302
259.50601	305
259.52725	309
259.54849	300
259.56976	296
259.591	305
259.61224	304
259.63351	301
259.65475	304
259.67599	304
259.69724	303
259.71851	307
259.73975	298
259.76099	308
259.78223	312
259.8035	309
259.82474	302
259.84598	300
259.86722	302
259.88849	299
259.90973	309
259.93097	309
259.95221	302
259.97345	302
259.99472	305
260.01596	305
260.0372	303
260.05844	301
260.07968	304
260.10095	299
260.12219	302
260.14343	301
260.16467	301
260.18591	306
260.20715	301
260.22839	312
260.24966	307
260.2709	304
260.29214	303
260.31339	301
260.33463	306
260.35587	303
260.37711	303
260.39835	299
260.41959	300
260.44083	302
260.46207	309
260.48331	305
260.50458	301
260.52582	304
260.54706	295
260.5683	303
260.58954	304
260.61078	298
260.63202	309
260.65326	301
260.6745	307
260.69574	303
260.71698	301
260.73822	304
260.75946	309
260.7807	304
260.80194	305
260.82318	308
260.84442	305
260.86563	305
260.88687	297
260.90811	302
260.92935	308
260.95059	298
260.97183	302
260.99307	306
261.01431	301
261.03555	300
261.05679	306
261.07803	302
261.09924	297
261.12048	311
261.14172	300
261.16296	308
261.1842	307
261.20544	308
261.22668	304
261.24789	302
261.26913	298
261.29037	303
261.31161	305
261.33286	303
261.3541	302
261.37531	298
261.39655	301
261.41779	310
261.43903	306
261.46027	297
