Date and Time:                Mon Oct 17 14:57:39.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	4056
258.67709	3848
258.69836	3901
258.7196	3881
258.74088	3886
258.76215	3908
258.78339	3938
258.80466	3904
258.8259	3875
258.84717	3921
258.86841	3894
258.88968	3862
258.91092	3858
258.93219	3887
258.95343	3912
258.9747	3907
258.99594	3904
259.01721	3916
259.03845	3946
259.05969	3929
259.08096	3947
259.1022	3927
259.12347	3952
259.14471	3956
259.16599	3957
259.18723	3965
259.2085	4012
259.22974	3982
259.25098	3992
259.27225	4010
259.29349	4006
259.31473	4059
259.336	4032
259.35724	4088
259.37851	4036
259.39975	4055
259.42099	4091
259.44226	4089
259.4635	4125
259.48474	4098
259.50601	4132
259.52725	4061
259.54849	4035
259.56976	4052
259.591	4098
259.61224	4089
259.63351	4164
259.65475	4120
259.67599	4135
259.69724	4158
259.71851	4157
259.73975	4150
259.76099	4153
259.78223	4182
259.8035	4198
259.82474	4205
259.84598	4193
259.86722	4232
259.88849	4229
259.90973	4274
259.93097	4234
259.95221	4263
259.97345	4273
259.99472	4249
260.01596	4268
260.0372	4248
260.05844	4258
260.07968	4250
260.10095	4256
260.12219	4212
260.14343	4206
260.16467	4199
260.18591	4228
260.20715	4236
260.22839	4255
260.24966	4230
260.2709	4240
260.29214	4232
260.31339	4242
260.33463	4239
260.35587	4261
260.37711	4300
260.39835	4277
260.41959	4297
260.44083	4299
260.46207	4306
260.48331	4325
260.50458	4339
260.52582	4299
260.54706	4346
260.5683	4343
260.58954	4334
260.61078	4302
260.63202	4292
260.65326	4329
260.6745	4339
260.69574	4315
260.71698	4315
260.73822	4346
260.75946	4367
260.7807	4388
260.80194	4376
260.82318	4406
260.84442	4375
260.86563	4385
260.88687	4406
260.90811	4423
260.92935	4451
260.95059	4425
260.97183	4429
260.99307	4425
261.01431	4416
261.03555	4403
261.05679	4410
261.07803	4455
261.09924	4432
