Date and Time:                Mon Oct 17 14:07:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	4043
258.67709	3850
258.69836	3843
258.7196	3855
258.74088	3860
258.76215	3887
258.78339	3948
258.80466	3864
258.8259	3860
258.84717	3891
258.86841	3865
258.88968	3825
258.91092	3841
258.93219	3859
258.95343	3865
258.9747	3874
258.99594	3888
259.01721	3925
259.03845	3929
259.05969	3922
259.08096	3907
259.1022	3914
259.12347	3945
259.14471	3943
259.16599	3940
259.18723	3946
259.2085	3994
259.22974	3979
259.25098	3997
259.27225	4001
259.29349	4007
259.31473	4041
259.336	4031
259.35724	4055
259.37851	4057
259.39975	4059
259.42099	4067
259.44226	4058
259.4635	4070
259.48474	4143
259.50601	4107
259.52725	4093
259.54849	4082
259.56976	4050
259.591	4109
259.61224	4120
259.63351	4156
259.65475	4144
259.67599	4117
259.69724	4140
259.71851	4152
259.73975	4132
259.76099	4161
259.78223	4181
259.8035	4190
259.82474	4221
259.84598	4220
259.86722	4210
259.88849	4242
259.90973	4281
259.93097	4239
259.95221	4238
259.97345	4292
259.99472	4269
260.01596	4254
260.0372	4260
260.05844	4243
260.07968	4236
260.10095	4226
260.12219	4205
260.14343	4165
260.16467	4231
260.18591	4188
260.20715	4263
260.22839	4236
260.24966	4212
260.2709	4224
260.29214	4216
260.31339	4253
260.33463	4212
260.35587	4253
260.37711	4290
260.39835	4286
260.41959	4310
260.44083	4300
260.46207	4325
260.48331	4335
260.50458	4299
260.52582	4315
260.54706	4344
260.5683	4353
260.58954	4327
260.61078	4307
260.63202	4290
260.65326	4326
260.6745	4323
260.69574	4317
260.71698	4324
260.73822	4346
260.75946	4397
260.7807	4374
260.80194	4368
260.82318	4336
260.84442	4372
260.86563	4366
260.88687	4382
260.90811	4404
260.92935	4424
260.95059	4418
260.97183	4412
260.99307	4405
261.01431	4416
261.03555	4397
261.05679	4404
261.07803	4436
261.09924	4436
