Date and Time:                Mon Oct 17 14:49:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	307
258.67709	304
258.69836	301
258.7196	304
258.74088	299
258.76215	302
258.78339	304
258.80466	301
258.8259	303
258.84717	303
258.86841	308
258.88968	301
258.91092	299
258.93219	302
258.95343	304
258.9747	303
258.99594	306
259.01721	298
259.03845	306
259.05969	304
259.08096	302
259.1022	304
259.12347	307
259.14471	300
259.16599	300
259.18723	309
259.2085	301
259.22974	300
259.25098	297
259.27225	312
259.29349	302
259.31473	306
259.336	297
259.35724	310
259.37851	306
259.39975	309
259.42099	307
259.44226	302
259.4635	301
259.48474	302
259.50601	307
259.52725	303
259.54849	301
259.56976	304
259.591	304
259.61224	305
259.63351	306
259.65475	301
259.67599	307
259.69724	304
259.71851	303
259.73975	309
259.76099	299
259.78223	312
259.8035	303
259.82474	304
259.84598	308
259.86722	308
259.88849	311
259.90973	298
259.93097	307
259.95221	298
259.97345	307
259.99472	308
260.01596	302
260.0372	307
260.05844	310
260.07968	310
260.10095	308
260.12219	303
260.14343	305
260.16467	304
260.18591	307
260.20715	301
260.22839	304
260.24966	310
260.2709	303
260.29214	301
260.31339	304
260.33463	301
260.35587	306
260.37711	301
260.39835	305
260.41959	302
260.44083	302
260.46207	304
260.48331	305
260.50458	298
260.52582	313
260.54706	304
260.5683	302
260.58954	305
260.61078	303
260.63202	301
260.65326	305
260.6745	309
260.69574	303
260.71698	308
260.73822	304
260.75946	300
260.7807	302
260.80194	306
260.82318	302
260.84442	308
260.86563	305
260.88687	309
260.90811	305
260.92935	304
260.95059	300
260.97183	301
260.99307	299
261.01431	300
261.03555	304
261.05679	304
261.07803	297
261.09924	301
261.12048	295
261.14172	306
261.16296	298
261.1842	295
261.20544	304
261.22668	298
261.24789	307
261.26913	301
261.29037	301
261.31161	302
261.33286	298
261.3541	306
261.37531	301
261.39655	304
261.41779	303
261.43903	303
261.46027	297
