Date and Time:                Mon Oct 17 14:33:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	309
258.67709	311
258.69836	303
258.7196	305
258.74088	303
258.76215	309
258.78339	305
258.80466	302
258.8259	306
258.84717	302
258.86841	306
258.88968	306
258.91092	311
258.93219	309
258.95343	304
258.9747	309
258.99594	303
259.01721	308
259.03845	296
259.05969	300
259.08096	300
259.1022	306
259.12347	306
259.14471	297
259.16599	300
259.18723	300
259.2085	312
259.22974	305
259.25098	306
259.27225	300
259.29349	302
259.31473	306
259.336	306
259.35724	305
259.37851	307
259.39975	307
259.42099	305
259.44226	306
259.4635	304
259.48474	303
259.50601	297
259.52725	306
259.54849	306
259.56976	301
259.591	302
259.61224	310
259.63351	305
259.65475	312
259.67599	302
259.69724	303
259.71851	304
259.73975	306
259.76099	296
259.78223	305
259.8035	303
259.82474	307
259.84598	308
259.86722	300
259.88849	304
259.90973	310
259.93097	301
259.95221	305
259.97345	306
259.99472	301
260.01596	305
260.0372	303
260.05844	304
260.07968	306
260.10095	304
260.12219	296
260.14343	306
260.16467	303
260.18591	301
260.20715	303
260.22839	303
260.24966	299
260.2709	301
260.29214	303
260.31339	305
260.33463	306
260.35587	305
260.37711	305
260.39835	304
260.41959	303
260.44083	305
260.46207	300
260.48331	304
260.50458	302
260.52582	304
260.54706	302
260.5683	308
260.58954	308
260.61078	308
260.63202	299
260.65326	300
260.6745	305
260.69574	308
260.71698	306
260.73822	297
260.75946	305
260.7807	303
260.80194	307
260.82318	307
260.84442	300
260.86563	298
260.88687	303
260.90811	301
260.92935	301
260.95059	305
260.97183	301
260.99307	305
261.01431	310
261.03555	303
261.05679	303
261.07803	303
261.09924	304
261.12048	305
261.14172	302
261.16296	301
261.1842	303
261.20544	303
261.22668	306
261.24789	301
261.26913	307
261.29037	301
261.31161	311
261.33286	305
261.3541	297
261.37531	303
261.39655	305
261.41779	305
261.43903	302
261.46027	305
