Date and Time:                Mon Oct 17 14:57:52.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	4054
258.67709	3877
258.69836	3864
258.7196	3846
258.74088	3860
258.76215	3907
258.78339	3889
258.80466	3896
258.8259	3893
258.84717	3906
258.86841	3906
258.88968	3852
258.91092	3858
258.93219	3877
258.95343	3879
258.9747	3891
258.99594	3908
259.01721	3901
259.03845	3940
259.05969	3931
259.08096	3915
259.1022	3916
259.12347	3965
259.14471	3975
259.16599	3975
259.18723	3989
259.2085	3980
259.22974	4000
259.25098	3994
259.27225	4005
259.29349	4021
259.31473	4031
259.336	4049
259.35724	4019
259.37851	4032
259.39975	4053
259.42099	4063
259.44226	4078
259.4635	4076
259.48474	4081
259.50601	4110
259.52725	4089
259.54849	4051
259.56976	4065
259.591	4090
259.61224	4095
259.63351	4155
259.65475	4128
259.67599	4126
259.69724	4152
259.71851	4135
259.73975	4152
259.76099	4172
259.78223	4173
259.8035	4189
259.82474	4204
259.84598	4212
259.86722	4181
259.88849	4254
259.90973	4289
259.93097	4240
259.95221	4248
259.97345	4263
259.99472	4276
260.01596	4289
260.0372	4261
260.05844	4256
260.07968	4254
260.10095	4245
260.12219	4176
260.14343	4187
260.16467	4217
260.18591	4203
260.20715	4213
260.22839	4218
260.24966	4229
260.2709	4227
260.29214	4243
260.31339	4233
260.33463	4230
260.35587	4255
260.37711	4252
260.39835	4246
260.41959	4285
260.44083	4328
260.46207	4334
260.48331	4319
260.50458	4325
260.52582	4323
260.54706	4325
260.5683	4334
260.58954	4295
260.61078	4289
260.63202	4298
260.65326	4284
260.6745	4320
260.69574	4310
260.71698	4316
260.73822	4375
260.75946	4341
260.7807	4382
260.80194	4336
260.82318	4350
260.84442	4394
260.86563	4354
260.88687	4369
260.90811	4422
260.92935	4449
260.95059	4418
260.97183	4438
260.99307	4431
261.01431	4430
261.03555	4398
261.05679	4427
261.07803	4450
261.09924	4442
