Date and Time:                Mon Oct 17 14:44:39.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	307
258.67709	303
258.69836	301
258.7196	304
258.74088	299
258.76215	304
258.78339	304
258.80466	303
258.8259	302
258.84717	302
258.86841	307
258.88968	312
258.91092	304
258.93219	297
258.95343	310
258.9747	303
258.99594	303
259.01721	307
259.03845	307
259.05969	305
259.08096	312
259.1022	307
259.12347	308
259.14471	303
259.16599	302
259.18723	304
259.2085	303
259.22974	307
259.25098	302
259.27225	302
259.29349	303
259.31473	303
259.336	304
259.35724	304
259.37851	304
259.39975	305
259.42099	298
259.44226	310
259.4635	304
259.48474	303
259.50601	306
259.52725	307
259.54849	301
259.56976	298
259.591	307
259.61224	307
259.63351	309
259.65475	302
259.67599	307
259.69724	304
259.71851	301
259.73975	313
259.76099	307
259.78223	306
259.8035	306
259.82474	308
259.84598	311
259.86722	304
259.88849	308
259.90973	307
259.93097	307
259.95221	303
259.97345	311
259.99472	300
260.01596	298
260.0372	302
260.05844	309
260.07968	300
260.10095	305
260.12219	310
260.14343	302
260.16467	302
260.18591	306
260.20715	305
260.22839	303
260.24966	305
260.2709	308
260.29214	304
260.31339	306
260.33463	301
260.35587	311
260.37711	308
260.39835	308
260.41959	304
260.44083	312
260.46207	301
260.48331	304
260.50458	309
260.52582	304
260.54706	306
260.5683	301
260.58954	306
260.61078	305
260.63202	307
260.65326	310
260.6745	304
260.69574	303
260.71698	303
260.73822	308
260.75946	302
260.7807	301
260.80194	308
260.82318	303
260.84442	302
260.86563	303
260.88687	308
260.90811	308
260.92935	306
260.95059	301
260.97183	311
260.99307	300
261.01431	308
261.03555	301
261.05679	300
261.07803	300
261.09924	304
261.12048	301
261.14172	299
261.16296	303
261.1842	304
261.20544	310
261.22668	303
261.24789	299
261.26913	301
261.29037	303
261.31161	303
261.33286	310
261.3541	305
261.37531	302
261.39655	308
261.41779	304
261.43903	301
261.46027	305
