Date and Time:                Mon Oct 17 14:38:37.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	308
258.67709	306
258.69836	301
258.7196	301
258.74088	306
258.76215	302
258.78339	300
258.80466	309
258.8259	301
258.84717	304
258.86841	306
258.88968	303
258.91092	298
258.93219	308
258.95343	298
258.9747	302
258.99594	302
259.01721	308
259.03845	303
259.05969	310
259.08096	305
259.1022	304
259.12347	301
259.14471	305
259.16599	306
259.18723	306
259.2085	303
259.22974	308
259.25098	299
259.27225	306
259.29349	304
259.31473	304
259.336	297
259.35724	306
259.37851	305
259.39975	302
259.42099	302
259.44226	304
259.4635	298
259.48474	303
259.50601	309
259.52725	304
259.54849	300
259.56976	308
259.591	308
259.61224	304
259.63351	302
259.65475	303
259.67599	303
259.69724	303
259.71851	301
259.73975	303
259.76099	307
259.78223	297
259.8035	302
259.82474	305
259.84598	310
259.86722	305
259.88849	305
259.90973	300
259.93097	308
259.95221	302
259.97345	299
259.99472	306
260.01596	304
260.0372	300
260.05844	306
260.07968	300
260.10095	310
260.12219	300
260.14343	302
260.16467	300
260.18591	315
260.20715	303
260.22839	303
260.24966	312
260.2709	310
260.29214	306
260.31339	304
260.33463	301
260.35587	301
260.37711	304
260.39835	303
260.41959	296
260.44083	301
260.46207	313
260.48331	303
260.50458	295
260.52582	305
260.54706	301
260.5683	305
260.58954	300
260.61078	303
260.63202	306
260.65326	304
260.6745	303
260.69574	302
260.71698	300
260.73822	308
260.75946	296
260.7807	309
260.80194	301
260.82318	299
260.84442	303
260.86563	303
260.88687	302
260.90811	302
260.92935	311
260.95059	307
260.97183	306
260.99307	307
261.01431	302
261.03555	305
261.05679	300
261.07803	303
261.09924	298
261.12048	300
261.14172	306
261.16296	303
261.1842	306
261.20544	302
261.22668	313
261.24789	302
261.26913	309
261.29037	299
261.31161	301
261.33286	302
261.3541	303
261.37531	303
261.39655	307
261.41779	305
261.43903	309
261.46027	297
