Date and Time:                Mon Oct 17 14:07:38.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.18
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              280.3
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



258.65585	4018
258.67709	3883
258.69836	3862
258.7196	3843
258.74088	3885
258.76215	3921
258.78339	3874
258.80466	3879
258.8259	3886
258.84717	3866
258.86841	3893
258.88968	3846
258.91092	3857
258.93219	3898
258.95343	3858
258.9747	3874
258.99594	3912
259.01721	3924
259.03845	3936
259.05969	3935
259.08096	3935
259.1022	3957
259.12347	3941
259.14471	3944
259.16599	3970
259.18723	3979
259.2085	4001
259.22974	4004
259.25098	4017
259.27225	4030
259.29349	4043
259.31473	4035
259.336	4064
259.35724	4074
259.37851	4072
259.39975	4094
259.42099	4095
259.44226	4108
259.4635	4104
259.48474	4120
259.50601	4127
259.52725	4112
259.54849	4052
259.56976	4075
259.591	4105
259.61224	4121
259.63351	4139
259.65475	4170
259.67599	4174
259.69724	4138
259.71851	4157
259.73975	4145
259.76099	4188
259.78223	4204
259.8035	4221
259.82474	4208
259.84598	4224
259.86722	4231
259.88849	4271
259.90973	4285
259.93097	4250
259.95221	4253
259.97345	4244
259.99472	4278
260.01596	4278
260.0372	4285
260.05844	4269
260.07968	4284
260.10095	4244
260.12219	4182
260.14343	4217
260.16467	4218
260.18591	4241
260.20715	4253
260.22839	4253
260.24966	4261
260.2709	4234
260.29214	4230
260.31339	4252
260.33463	4258
260.35587	4251
260.37711	4287
260.39835	4285
260.41959	4315
260.44083	4337
260.46207	4331
260.48331	4355
260.50458	4319
260.52582	4318
260.54706	4367
260.5683	4356
260.58954	4341
260.61078	4323
260.63202	4323
260.65326	4330
260.6745	4342
260.69574	4343
260.71698	4349
260.73822	4370
260.75946	4380
260.7807	4378
260.80194	4357
260.82318	4394
260.84442	4402
260.86563	4375
260.88687	4406
260.90811	4436
260.92935	4461
260.95059	4442
260.97183	4444
260.99307	4425
261.01431	4384
261.03555	4460
261.05679	4430
261.07803	4462
261.09924	4456
